"Notes","Year","Year Code","Residence State","Residence State Code",Deaths,Population,Crude Rate
,"2022 (provisional)","2022","Pennsylvania","42",11,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Rhode Island","44",0,Not Applicable,Not Applicable
,"2022 (provisional)","2022","South Carolina","45",0,Not Applicable,Not Applicable
,"2022 (provisional)","2022","South Dakota","46",0,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Tennessee","47",Suppressed,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Texas","48",Suppressed,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Utah","49",Suppressed,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Vermont","50",0,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Virginia","51",0,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Washington","53",Suppressed,Not Applicable,Not Applicable
,"2022 (provisional)","2022","West Virginia","54",0,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Wisconsin","55",0,Not Applicable,Not Applicable
,"2022 (provisional)","2022","Wyoming","56",0,Not Applicable,Not Applicable
"Total","2022 (provisional)","2022",,,103,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Alabama","01",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Alaska","02",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Arizona","04",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Arkansas","05",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","California","06",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Colorado","08",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Connecticut","09",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Delaware","10",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","District of Columbia","11",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Florida","12",12,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Georgia","13",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Hawaii","15",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Idaho","16",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Illinois","17",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Indiana","18",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Iowa","19",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Kansas","20",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Kentucky","21",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Louisiana","22",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Maine","23",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Maryland","24",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Massachusetts","25",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Michigan","26",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Minnesota","27",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Mississippi","28",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Missouri","29",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Montana","30",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Nebraska","31",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Nevada","32",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","New Hampshire","33",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","New Jersey","34",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","New Mexico","35",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","New York","36",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","North Carolina","37",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","North Dakota","38",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Ohio","39",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Oklahoma","40",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Oregon","41",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Pennsylvania","42",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Rhode Island","44",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","South Carolina","45",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","South Dakota","46",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Tennessee","47",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Texas","48",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Utah","49",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Vermont","50",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Virginia","51",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Washington","53",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","West Virginia","54",0,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Wisconsin","55",Suppressed,Not Applicable,Not Applicable
,"2023 (provisional and partial)","2023","Wyoming","56",0,Not Applicable,Not Applicable
"Total","2023 (provisional and partial)","2023",,,49,Not Applicable,Not Applicable
"Total",,,,,152,Not Applicable,Not Applicable
