"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"2018"	"2018"	12324	348421	3537.1
	"Illinois"	"17"	"2019"	"2019"	12300	359028	3425.9
	"Illinois"	"17"	"2020"	"2020"	15129	366390	4129.2
	"Illinois"	"17"	"2021"	"2021"	14505	363182	3993.9
	"Illinois"	"17"	"2022 (provisional)"	"2022"	14818	363182	4080.0
	"Illinois"	"17"	"2023 (provisional and partial)"	"2023"	4309	363182	1186.5
"Total"	"Illinois"	"17"			73385	2163385	3392.1
	"Indiana"	"18"	"2018"	"2018"	7631	185913	4104.6
	"Indiana"	"18"	"2019"	"2019"	7717	191682	4025.9
	"Indiana"	"18"	"2020"	"2020"	9316	196730	4735.4
	"Indiana"	"18"	"2021"	"2021"	9264	192478	4813.0
	"Indiana"	"18"	"2022 (provisional)"	"2022"	9559	192478	4966.3
	"Indiana"	"18"	"2023 (provisional and partial)"	"2023"	2738	192478	1422.5
"Total"	"Indiana"	"18"			46225	1151759	4013.4
	"Iowa"	"19"	"2018"	"2018"	3323	92687	3585.2
	"Iowa"	"19"	"2019"	"2019"	3433	94817	3620.7
	"Iowa"	"19"	"2020"	"2020"	3979	96126	4139.4
	"Iowa"	"19"	"2021"	"2021"	3955	94422	4188.6
	"Iowa"	"19"	"2022 (provisional)"	"2022"	4054	94422	4293.5
	"Iowa"	"19"	"2023 (provisional and partial)"	"2023"	1257	94422	1331.3
"Total"	"Iowa"	"19"			20001	566896	3528.2
	"Kansas"	"20"	"2018"	"2018"	2960	78411	3775.0
	"Kansas"	"20"	"2019"	"2019"	3007	81312	3698.1
	"Kansas"	"20"	"2020"	"2020"	3688	83800	4401.0
	"Kansas"	"20"	"2021"	"2021"	3699	82799	4467.4
	"Kansas"	"20"	"2022 (provisional)"	"2022"	3826	82799	4620.8
	"Kansas"	"20"	"2023 (provisional and partial)"	"2023"	1217	82799	1469.8
"Total"	"Kansas"	"20"			18397	491920	3739.8
	"Kentucky"	"21"	"2018"	"2018"	5973	130899	4563.1
	"Kentucky"	"21"	"2019"	"2019"	6027	134492	4481.3
	"Kentucky"	"21"	"2020"	"2020"	6818	137646	4953.3
	"Kentucky"	"21"	"2021"	"2021"	7417	134958	5495.8
	"Kentucky"	"21"	"2022 (provisional)"	"2022"	7494	134958	5552.8
	"Kentucky"	"21"	"2023 (provisional and partial)"	"2023"	2199	134958	1629.4
"Total"	"Kentucky"	"21"			35928	807911	4447.0
	"Louisiana"	"22"	"2018"	"2018"	5311	126634	4194.0
	"Louisiana"	"22"	"2019"	"2019"	5293	131141	4036.1
	"Louisiana"	"22"	"2020"	"2020"	6722	134974	4980.2
	"Louisiana"	"22"	"2021"	"2021"	6524	132050	4940.6
	"Louisiana"	"22"	"2022 (provisional)"	"2022"	6427	132050	4867.1
	"Louisiana"	"22"	"2023 (provisional and partial)"	"2023"	1629	132050	1233.6
"Total"	"Louisiana"	"22"			31906	788899	4044.4
	"Maine"	"23"	"2018"	"2018"	1718	47585	3610.4
	"Maine"	"23"	"2019"	"2019"	1769	50062	3533.6
	"Maine"	"23"	"2020"	"2020"	1914	52124	3672.0
	"Maine"	"23"	"2021"	"2021"	2114	52229	4047.6
	"Maine"	"23"	"2022 (provisional)"	"2022"	2261	52229	4329.0
	"Maine"	"23"	"2023 (provisional and partial)"	"2023"	713	52229	1365.1
"Total"	"Maine"	"23"			10489	306458	3422.7
	"Maryland"	"24"	"2018"	"2018"	5522	162850	3390.9
	"Maryland"	"24"	"2019"	"2019"	5661	169952	3330.9
	"Maryland"	"24"	"2020"	"2020"	6804	176629	3852.1
	"Maryland"	"24"	"2021"	"2021"	6691	177482	3770.0
	"Maryland"	"24"	"2022 (provisional)"	"2022"	6838	177482	3852.8
	"Maryland"	"24"	"2023 (provisional and partial)"	"2023"	2069	177482	1165.8
"Total"	"Maryland"	"24"			33585	1041877	3223.5
	"Massachusetts"	"25"	"2018"	"2018"	6382	193337	3301.0
	"Massachusetts"	"25"	"2019"	"2019"	6207	202003	3072.7
	"Massachusetts"	"25"	"2020"	"2020"	7838	210082	3730.9
	"Massachusetts"	"25"	"2021"	"2021"	7381	212323	3476.3
	"Massachusetts"	"25"	"2022 (provisional)"	"2022"	7752	212323	3651.0
	"Massachusetts"	"25"	"2023 (provisional and partial)"	"2023"	2321	212323	1093.1
"Total"	"Massachusetts"	"25"			37881	1242391	3049.0
	"Michigan"	"26"	"2018"	"2018"	11172	302102	3698.1
	"Michigan"	"26"	"2019"	"2019"	11512	313609	3670.8
	"Michigan"	"26"	"2020"	"2020"	13980	321684	4345.9
	"Michigan"	"26"	"2021"	"2021"	14134	317552	4450.9
	"Michigan"	"26"	"2022 (provisional)"	"2022"	13847	317552	4360.5
	"Michigan"	"26"	"2023 (provisional and partial)"	"2023"	4108	317552	1293.6
"Total"	"Michigan"	"26"			68753	1890051	3637.6
	"Minnesota"	"27"	"2018"	"2018"	4798	153154	3132.8
	"Minnesota"	"27"	"2019"	"2019"	5009	158811	3154.1
	"Minnesota"	"27"	"2020"	"2020"	5954	163494	3641.7
	"Minnesota"	"27"	"2021"	"2021"	5966	161437	3695.6
	"Minnesota"	"27"	"2022 (provisional)"	"2022"	6100	161437	3778.6
	"Minnesota"	"27"	"2023 (provisional and partial)"	"2023"	1764	161437	1092.7
"Total"	"Minnesota"	"27"			29591	959770	3083.1
	"Mississippi"	"28"	"2018"	"2018"	3719	85408	4354.4
	"Mississippi"	"28"	"2019"	"2019"	3938	87629	4493.9
	"Mississippi"	"28"	"2020"	"2020"	4754	89582	5306.9
	"Mississippi"	"28"	"2021"	"2021"	4830	86853	5561.1
	"Mississippi"	"28"	"2022 (provisional)"	"2022"	4783	86853	5507.0
	"Mississippi"	"28"	"2023 (provisional and partial)"	"2023"	1367	86853	1573.9
"Total"	"Mississippi"	"28"			23391	523178	4470.9
	"Missouri"	"29"	"2018"	"2018"	7443	185960	4002.5
	"Missouri"	"29"	"2019"	"2019"	7289	192141	3793.6
	"Missouri"	"29"	"2020"	"2020"	8891	196717	4519.7
	"Missouri"	"29"	"2021"	"2021"	8782	191115	4595.1
	"Missouri"	"29"	"2022 (provisional)"	"2022"	8989	191115	4703.5
	"Missouri"	"29"	"2023 (provisional and partial)"	"2023"	2629	191115	1375.6
"Total"	"Missouri"	"29"			44023	1148163	3834.2
	"Montana"	"30"	"2018"	"2018"	1213	34678	3497.9
	"Montana"	"30"	"2019"	"2019"	1291	36265	3559.9
	"Montana"	"30"	"2020"	"2020"	1472	37308	3945.5
	"Montana"	"30"	"2021"	"2021"	1542	37073	4159.4
	"Montana"	"30"	"2022 (provisional)"	"2022"	1524	37073	4110.8
	"Montana"	"30"	"2023 (provisional and partial)"	"2023"	462	37073	1246.2
"Total"	"Montana"	"30"			7504	219470	3419.1
	"Nebraska"	"31"	"2018"	"2018"	1804	51194	3523.9
	"Nebraska"	"31"	"2019"	"2019"	1919	53146	3610.8
	"Nebraska"	"31"	"2020"	"2020"	2280	54146	4210.8
	"Nebraska"	"31"	"2021"	"2021"	2143	53847	3979.8
	"Nebraska"	"31"	"2022 (provisional)"	"2022"	2217	53847	4117.2
	"Nebraska"	"31"	"2023 (provisional and partial)"	"2023"	717	53847	1331.6
"Total"	"Nebraska"	"31"			11080	320027	3462.2
	"Nevada"	"32"	"2018"	"2018"	3192	88212	3618.6
	"Nevada"	"32"	"2019"	"2019"	3402	93275	3647.3
	"Nevada"	"32"	"2020"	"2020"	4139	98274	4211.7
	"Nevada"	"32"	"2021"	"2021"	4374	97289	4495.9
	"Nevada"	"32"	"2022 (provisional)"	"2022"	4375	97289	4496.9
	"Nevada"	"32"	"2023 (provisional and partial)"	"2023"	1293	97289	1329.0
"Total"	"Nevada"	"32"			20775	571628	3634.4
	"New Hampshire"	"33"	"2018"	"2018"	1398	41515	3367.5
	"New Hampshire"	"33"	"2019"	"2019"	1466	43777	3348.8
	"New Hampshire"	"33"	"2020"	"2020"	1623	45817	3542.4
	"New Hampshire"	"33"	"2021"	"2021"	1832	46036	3979.5
	"New Hampshire"	"33"	"2022 (provisional)"	"2022"	1871	46036	4064.2
	"New Hampshire"	"33"	"2023 (provisional and partial)"	"2023"	558	46036	1212.1
"Total"	"New Hampshire"	"33"			8748	269217	3249.4
	"New Jersey"	"34"	"2018"	"2018"	8108	253635	3196.7
	"New Jersey"	"34"	"2019"	"2019"	8120	262580	3092.4
	"New Jersey"	"34"	"2020"	"2020"	10927	269675	4051.9
	"New Jersey"	"34"	"2021"	"2021"	9628	278064	3462.5
	"New Jersey"	"34"	"2022 (provisional)"	"2022"	9890	278064	3556.7
	"New Jersey"	"34"	"2023 (provisional and partial)"	"2023"	2894	278064	1040.8
"Total"	"New Jersey"	"34"			49567	1620082	3059.5
	"New Mexico"	"35"	"2018"	"2018"	1982	64896	3054.1
	"New Mexico"	"35"	"2019"	"2019"	2192	67613	3242.0
	"New Mexico"	"35"	"2020"	"2020"	2671	70745	3775.5
	"New Mexico"	"35"	"2021"	"2021"	2759	70742	3900.1
	"New Mexico"	"35"	"2022 (provisional)"	"2022"	2817	70742	3982.1
	"New Mexico"	"35"	"2023 (provisional and partial)"	"2023"	791	70742	1118.1
"Total"	"New Mexico"	"35"			13212	415480	3179.9
	"New York"	"36"	"2018"	"2018"	17063	559571	3049.3
	"New York"	"36"	"2019"	"2019"	17211	578106	2977.1
	"New York"	"36"	"2020"	"2020"	23046	592543	3889.3
	"New York"	"36"	"2021"	"2021"	20911	607006	3444.9
	"New York"	"36"	"2022 (provisional)"	"2022"	20498	607006	3376.9
	"New York"	"36"	"2023 (provisional and partial)"	"2023"	6239	607006	1027.8
"Total"	"New York"	"36"			104968	3551238	2955.8
	"North Carolina"	"37"	"2018"	"2018"	11261	300671	3745.3
	"North Carolina"	"37"	"2019"	"2019"	11656	316306	3685.0
	"North Carolina"	"37"	"2020"	"2020"	13515	331112	4081.7
	"North Carolina"	"37"	"2021"	"2021"	14412	324228	4445.0
	"North Carolina"	"37"	"2022 (provisional)"	"2022"	14280	324228	4404.3
	"North Carolina"	"37"	"2023 (provisional and partial)"	"2023"	4391	324228	1354.3
"Total"	"North Carolina"	"37"			69515	1920773	3619.1
	"North Dakota"	"38"	"2018"	"2018"	657	18962	3464.8
	"North Dakota"	"38"	"2019"	"2019"	683	19589	3486.7
	"North Dakota"	"38"	"2020"	"2020"	838	20304	4127.3
	"North Dakota"	"38"	"2021"	"2021"	827	20351	4063.7
	"North Dakota"	"38"	"2022 (provisional)"	"2022"	752	20351	3695.2
	"North Dakota"	"38"	"2023 (provisional and partial)"	"2023"	242	20351	1189.1
"Total"	"North Dakota"	"38"			3999	119908	3335.1
	"Ohio"	"39"	"2018"	"2018"	14031	349819	4010.9
	"Ohio"	"39"	"2019"	"2019"	14256	357587	3986.7
	"Ohio"	"39"	"2020"	"2020"	16838	363546	4631.6
	"Ohio"	"39"	"2021"	"2021"	17131	357081	4797.5
	"Ohio"	"39"	"2022 (provisional)"	"2022"	16781	357081	4699.5
	"Ohio"	"39"	"2023 (provisional and partial)"	"2023"	4849	357081	1358.0
"Total"	"Ohio"	"39"			83886	2142195	3915.9
	"Oklahoma"	"40"	"2018"	"2018"	4978	112935	4407.8
	"Oklahoma"	"40"	"2019"	"2019"	4926	116437	4230.6
	"Oklahoma"	"40"	"2020"	"2020"	6082	119798	5076.9
	"Oklahoma"	"40"	"2021"	"2021"	6309	115769	5449.6
	"Oklahoma"	"40"	"2022 (provisional)"	"2022"	6289	115769	5432.4
	"Oklahoma"	"40"	"2023 (provisional and partial)"	"2023"	1792	115769	1547.9
"Total"	"Oklahoma"	"40"			30376	696477	4361.4
	"Oregon"	"41"	"2018"	"2018"	4290	127826	3356.1
	"Oregon"	"41"	"2019"	"2019"	4519	135035	3346.5
	"Oregon"	"41"	"2020"	"2020"	4868	141422	3442.2
	"Oregon"	"41"	"2021"	"2021"	5623	140682	3997.0
	"Oregon"	"41"	"2022 (provisional)"	"2022"	5956	140682	4233.7
	"Oregon"	"41"	"2023 (provisional and partial)"	"2023"	1754	140682	1246.8
"Total"	"Oregon"	"41"			27010	826329	3268.7
	"Pennsylvania"	"42"	"2018"	"2018"	14756	407338	3622.5
	"Pennsylvania"	"42"	"2019"	"2019"	15070	419523	3592.2
	"Pennsylvania"	"42"	"2020"	"2020"	17907	428508	4178.9
	"Pennsylvania"	"42"	"2021"	"2021"	18066	425356	4247.3
	"Pennsylvania"	"42"	"2022 (provisional)"	"2022"	18066	425356	4247.3
	"Pennsylvania"	"42"	"2023 (provisional and partial)"	"2023"	5505	425356	1294.2
"Total"	"Pennsylvania"	"42"			89370	2531437	3530.4
	"Rhode Island"	"44"	"2018"	"2018"	1048	30741	3409.1
	"Rhode Island"	"44"	"2019"	"2019"	1111	32019	3469.8
	"Rhode Island"	"44"	"2020"	"2020"	1310	33392	3923.1
	"Rhode Island"	"44"	"2021"	"2021"	1276	34247	3725.9
	"Rhode Island"	"44"	"2022 (provisional)"	"2022"	1268	34247	3702.5
	"Rhode Island"	"44"	"2023 (provisional and partial)"	"2023"	397	34247	1159.2
"Total"	"Rhode Island"	"44"			6410	198893	3222.8
	"South Carolina"	"45"	"2018"	"2018"	6070	163274	3717.7
	"South Carolina"	"45"	"2019"	"2019"	6446	173014	3725.7
	"South Carolina"	"45"	"2020"	"2020"	7786	182164	4274.2
	"South Carolina"	"45"	"2021"	"2021"	8076	178182	4532.4
	"South Carolina"	"45"	"2022 (provisional)"	"2022"	8091	178182	4540.9
	"South Carolina"	"45"	"2023 (provisional and partial)"	"2023"	2348	178182	1317.8
"Total"	"South Carolina"	"45"			38817	1052998	3686.3
	"South Dakota"	"46"	"2018"	"2018"	806	23666	3405.7
	"South Dakota"	"46"	"2019"	"2019"	910	24442	3723.1
	"South Dakota"	"46"	"2020"	"2020"	1014	25136	4034.1
	"South Dakota"	"46"	"2021"	"2021"	969	24540	3948.7
	"South Dakota"	"46"	"2022 (provisional)"	"2022"	1064	24540	4335.8
	"South Dakota"	"46"	"2023 (provisional and partial)"	"2023"	302	24540	1230.6
"Total"	"South Dakota"	"46"			5065	146864	3448.8
	"Tennessee"	"47"	"2018"	"2018"	8515	201335	4229.3
	"Tennessee"	"47"	"2019"	"2019"	8777	209230	4194.9
	"Tennessee"	"47"	"2020"	"2020"	10392	216659	4796.5
	"Tennessee"	"47"	"2021"	"2021"	10964	213876	5126.3
	"Tennessee"	"47"	"2022 (provisional)"	"2022"	11107	213876	5193.2
	"Tennessee"	"47"	"2023 (provisional and partial)"	"2023"	3261	213876	1524.7
"Total"	"Tennessee"	"47"			53016	1268852	4178.3
	"Texas"	"48"	"2018"	"2018"	22784	627316	3632.0
	"Texas"	"48"	"2019"	"2019"	23654	659344	3587.5
	"Texas"	"48"	"2020"	"2020"	29469	687927	4283.7
	"Texas"	"48"	"2021"	"2021"	31289	678523	4611.3
	"Texas"	"48"	"2022 (provisional)"	"2022"	29639	678523	4368.2
	"Texas"	"48"	"2023 (provisional and partial)"	"2023"	8811	678523	1298.6
"Total"	"Texas"	"48"			145646	4010156	3631.9
	"Utah"	"49"	"2018"	"2018"	2022	62027	3259.9
	"Utah"	"49"	"2019"	"2019"	2152	65645	3278.2
	"Utah"	"49"	"2020"	"2020"	2445	68599	3564.2
	"Utah"	"49"	"2021"	"2021"	2602	68494	3798.9
	"Utah"	"49"	"2022 (provisional)"	"2022"	2771	68494	4045.6
	"Utah"	"49"	"2023 (provisional and partial)"	"2023"	830	68494	1211.8
"Total"	"Utah"	"49"			12822	401753	3191.5
	"Vermont"	"50"	"2018"	"2018"	701	20710	3384.8
	"Vermont"	"50"	"2019"	"2019"	677	21938	3086.0
	"Vermont"	"50"	"2020"	"2020"	786	22903	3431.9
	"Vermont"	"50"	"2021"	"2021"	801	23523	3405.2
	"Vermont"	"50"	"2022 (provisional)"	"2022"	894	23523	3800.5
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	272	23523	1156.3
"Total"	"Vermont"	"50"			4131	136120	3034.8
	"Virginia"	"51"	"2018"	"2018"	8207	235193	3489.5
	"Virginia"	"51"	"2019"	"2019"	8493	246799	3441.3
	"Virginia"	"51"	"2020"	"2020"	9884	256621	3851.6
	"Virginia"	"51"	"2021"	"2021"	10475	254853	4110.2
	"Virginia"	"51"	"2022 (provisional)"	"2022"	10657	254853	4181.6
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	3175	254853	1245.8
"Total"	"Virginia"	"51"			50891	1503172	3385.6
	"Washington"	"53"	"2018"	"2018"	6363	198092	3212.1
	"Washington"	"53"	"2019"	"2019"	6775	210934	3211.9
	"Washington"	"53"	"2020"	"2020"	7464	221034	3376.9
	"Washington"	"53"	"2021"	"2021"	8307	221003	3758.8
	"Washington"	"53"	"2022 (provisional)"	"2022"	8808	221003	3985.5
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	2589	221003	1171.5
"Total"	"Washington"	"53"			40306	1293069	3117.1
	"West Virginia"	"54"	"2018"	"2018"	2872	64373	4461.5
	"West Virginia"	"54"	"2019"	"2019"	2834	65706	4313.2
	"West Virginia"	"54"	"2020"	"2020"	3291	67009	4911.3
	"West Virginia"	"54"	"2021"	"2021"	3549	65263	5438.0
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	3627	65263	5557.5
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	1087	65263	1665.6
"Total"	"West Virginia"	"54"			17260	392877	4393.2
	"Wisconsin"	"55"	"2018"	"2018"	5849	169120	3458.5
	"Wisconsin"	"55"	"2019"	"2019"	6114	175288	3488.0
	"Wisconsin"	"55"	"2020"	"2020"	7111	181013	3928.4
	"Wisconsin"	"55"	"2021"	"2021"	7166	179435	3993.6
	"Wisconsin"	"55"	"2022 (provisional)"	"2022"	7324	179435	4081.7
	"Wisconsin"	"55"	"2023 (provisional and partial)"	"2023"	2055	179435	1145.3
"Total"	"Wisconsin"	"55"			35619	1063726	3348.5
	"Wyoming"	"56"	"2018"	"2018"	612	16203	3777.1
	"Wyoming"	"56"	"2019"	"2019"	615	16949	3628.5
	"Wyoming"	"56"	"2020"	"2020"	765	17823	4292.2
	"Wyoming"	"56"	"2021"	"2021"	765	17433	4388.2
	"Wyoming"	"56"	"2022 (provisional)"	"2022"	750	17433	4302.2
	"Wyoming"	"56"	"2023 (provisional and partial)"	"2023"	231	17433	1325.1
"Total"	"Wyoming"	"56"			3738	103274	3619.5
"Total"					1986599	58620871	3388.9
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"Single-Year Ages: 75 years; 76 years; 77 years; 78 years; 79 years"
"Group By: Residence State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: May 21, 2023 1:28:09 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on May 21, 2023 1:28:09"
"AM"
"---"
Caveats:
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"2. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, from the Vintage"
"2021 postcensal series based on the April 2020 Census counts, released by the Census Bureau on June 30, 2022. The population"
"figures for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based"
"on April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
"population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on June 20, 2019."
"3. Deaths occurring through April 22, 2023 as of May 07, 2023."
