"Notes","Residence State","Residence State Code","Year","Year Code",Deaths,Population,Crude Rate
,"New Jersey","34","2022 (provisional)","2022",432,519195,83.2
,"New Jersey","34","2023 (provisional and partial)","2023",120,519195,23.1
,"New Mexico","35","2018","2018",153,124246,123.1
,"New Mexico","35","2019","2019",157,120986,129.8
,"New Mexico","35","2020","2020",141,118725,118.8
,"New Mexico","35","2021","2021",129,115008,112.2
,"New Mexico","35","2022 (provisional)","2022",138,115008,120.0
,"New Mexico","35","2023 (provisional and partial)","2023",33,115008,28.7
,"New York","36","2018","2018",1142,1140442,100.1
,"New York","36","2019","2019",1109,1127001,98.4
,"New York","36","2020","2020",979,1108325,88.3
,"New York","36","2021","2021",1021,1099062,92.9
,"New York","36","2022 (provisional)","2022",1054,1099062,95.9
,"New York","36","2023 (provisional and partial)","2023",315,1099062,28.7
,"North Carolina","37","2018","2018",915,610128,150.0
,"North Carolina","37","2019","2019",942,609770,154.5
,"North Carolina","37","2020","2020",909,606821,149.8
,"North Carolina","37","2021","2021",934,589463,158.4
,"North Carolina","37","2022 (provisional)","2022",982,589463,166.6
,"North Carolina","37","2023 (provisional and partial)","2023",262,589463,44.4
,"North Dakota","38","2018","2018",63,54695,115.2
,"North Dakota","38","2019","2019",87,54101,160.8
,"North Dakota","38","2020","2020",68,53079,128.1
,"North Dakota","38","2021","2021",35,51390,68.1
,"North Dakota","38","2022 (provisional)","2022",54,51390,105.1
,"North Dakota","38","2023 (provisional and partial)","2023",13,51390,Unreliable
,"Ohio","39","2018","2018",1106,694789,159.2
,"Ohio","39","2019","2019",1071,690828,155.0
,"Ohio","39","2020","2020",1002,684358,146.4
,"Ohio","39","2021","2021",1065,673707,158.1
,"Ohio","39","2022 (provisional)","2022",1082,673707,160.6
,"Ohio","39","2023 (provisional and partial)","2023",280,673707,41.6
,"Oklahoma","40","2018","2018",420,260429,161.3
,"Oklahoma","40","2019","2019",407,255533,159.3
,"Oklahoma","40","2020","2020",341,253516,134.5
,"Oklahoma","40","2021","2021",384,246369,155.9
,"Oklahoma","40","2022 (provisional)","2022",395,246369,160.3
,"Oklahoma","40","2023 (provisional and partial)","2023",103,246369,41.8
,"Oregon","41","2018","2018",206,234214,88.0
,"Oregon","41","2019","2019",231,227811,101.4
,"Oregon","41","2020","2020",199,221046,90.0
,"Oregon","41","2021","2021",173,212784,81.3
,"Oregon","41","2022 (provisional)","2022",211,212784,99.2
,"Oregon","41","2023 (provisional and partial)","2023",67,212784,31.5
,"Pennsylvania","42","2018","2018",934,702997,132.9
,"Pennsylvania","42","2019","2019",909,697924,130.2
,"Pennsylvania","42","2020","2020",870,689104,126.3
,"Pennsylvania","42","2021","2021",856,681354,125.6
,"Pennsylvania","42","2022 (provisional)","2022",887,681354,130.2
,"Pennsylvania","42","2023 (provisional and partial)","2023",259,681354,38.0
,"Rhode Island","44","2018","2018",62,54413,113.9
,"Rhode Island","44","2019","2019",68,54521,124.7
,"Rhode Island","44","2020","2020",50,53762,93.0
,"Rhode Island","44","2021","2021",49,53550,91.5
,"Rhode Island","44","2022 (provisional)","2022",43,53550,80.3
,"Rhode Island","44","2023 (provisional and partial)","2023",17,53550,Unreliable
,"South Carolina","45","2018","2018",477,292391,163.1
,"South Carolina","45","2019","2019",471,292464,161.0
,"South Carolina","45","2020","2020",419,291296,143.8
,"South Carolina","45","2021","2021",495,282964,174.9
,"South Carolina","45","2022 (provisional)","2022",461,282964,162.9
,"South Carolina","45","2023 (provisional and partial)","2023",139,282964,49.1
,"South Dakota","46","2018","2018",86,62132,138.4
,"South Dakota","46","2019","2019",96,61167,156.9
,"South Dakota","46","2020","2020",96,60464,158.8
,"South Dakota","46","2021","2021",90,58668,153.4
,"South Dakota","46","2022 (provisional)","2022",98,58668,167.0
,"South Dakota","46","2023 (provisional and partial)","2023",23,58668,39.2
,"Tennessee","47","2018","2018",669,406574,164.5
,"Tennessee","47","2019","2019",648,408605,158.6
,"Tennessee","47","2020","2020",583,407398,143.1
,"Tennessee","47","2021","2021",608,402350,151.1
,"Tennessee","47","2022 (provisional)","2022",639,402350,158.8
,"Tennessee","47","2023 (provisional and partial)","2023",200,402350,49.7
,"Texas","48","2018","2018",2524,2024126,124.7
,"Texas","48","2019","2019",2494,1990891,125.3
,"Texas","48","2020","2020",2365,1968907,120.1
,"Texas","48","2021","2021",2397,1905442,125.8
,"Texas","48","2022 (provisional)","2022",2689,1905442,141.1
,"Texas","48","2023 (provisional and partial)","2023",660,1905442,34.6
,"Utah","49","2018","2018",300,253004,118.6
,"Utah","49","2019","2019",297,247803,119.9
,"Utah","49","2020","2020",282,241733,116.7
,"Utah","49","2021","2021",256,237234,107.9
,"Utah","49","2022 (provisional)","2022",267,237234,112.5
,"Utah","49","2023 (provisional and partial)","2023",96,237234,40.5
,"Vermont","50","2018","2018",39,29681,131.4
,"Vermont","50","2019","2019",23,29043,79.2
,"Vermont","50","2020","2020",19,28258,Unreliable
,"Vermont","50","2021","2021",20,28249,70.8
,"Vermont","50","2022 (provisional)","2022",29,28249,102.7
,"Vermont","50","2023 (provisional and partial)","2023",10,28249,Unreliable
,"Virginia","51","2018","2018",636,510924,124.5
,"Virginia","51","2019","2019",653,505477,129.2
,"Virginia","51","2020","2020",638,503465,126.7
,"Virginia","51","2021","2021",663,490808,135.1
,"Virginia","51","2022 (provisional)","2022",679,490808,138.3
,"Virginia","51","2023 (provisional and partial)","2023",188,490808,38.3
,"Washington","53","2018","2018",464,462701,100.3
,"Washington","53","2019","2019",429,456476,94.0
,"Washington","53","2020","2020",430,449963,95.6
,"Washington","53","2021","2021",433,434017,99.8
,"Washington","53","2022 (provisional)","2022",447,434017,103.0
,"Washington","53","2023 (provisional and partial)","2023",136,434017,31.3
,"West Virginia","54","2018","2018",147,95257,154.3
,"West Virginia","54","2019","2019",133,93025,143.0
,"West Virginia","54","2020","2020",155,91152,170.0
,"West Virginia","54","2021","2021",142,89407,158.8
,"West Virginia","54","2022 (provisional)","2022",150,89407,167.8
,"West Virginia","54","2023 (provisional and partial)","2023",41,89407,45.9
,"Wisconsin","55","2018","2018",458,334382,137.0
,"Wisconsin","55","2019","2019",442,330496,133.7
,"Wisconsin","55","2020","2020",413,326279,126.6
,"Wisconsin","55","2021","2021",378,320245,118.0
,"Wisconsin","55","2022 (provisional)","2022",411,320245,128.3
,"Wisconsin","55","2023 (provisional and partial)","2023",104,320245,32.5
,"Wyoming","56","2018","2018",41,35912,114.2
,"Wyoming","56","2019","2019",51,34931,146.0
,"Wyoming","56","2020","2020",37,33785,109.5
,"Wyoming","56","2021","2021",47,32291,145.6
,"Wyoming","56","2022 (provisional)","2022",43,32291,133.2
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"Single-Year Ages: < 1 year; 1 year; 2 years; 3 years; 4 years"
"Group By: Residence State; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: May 21, 2023 2:21:28 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on May 21, 2023 2:21:28"
"AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"4. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, from the Vintage"
"2021 postcensal series based on the April 2020 Census counts, released by the Census Bureau on June 30, 2022. The population"
"figures for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based"
"on April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
"population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on June 20, 2019."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Age"
"Group."
"6. Deaths occurring through April 22, 2023 as of May 07, 2023."
