"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Florida","12","2001","2001",51,Not Applicable,Not Applicable
,"Florida","12","2002","2002",43,Not Applicable,Not Applicable
,"Florida","12","2003","2003",36,Not Applicable,Not Applicable
,"Florida","12","2004","2004",47,Not Applicable,Not Applicable
,"Florida","12","2005","2005",12,Not Applicable,Not Applicable
,"Florida","12","2006","2006",11,Not Applicable,Not Applicable
,"Florida","12","2007","2007",10,Not Applicable,Not Applicable
,"Florida","12","2012","2012",10,Not Applicable,Not Applicable
,"Florida","12","2013","2013",10,Not Applicable,Not Applicable
,"Florida","12","2015","2015",10,Not Applicable,Not Applicable
,"Florida","12","2016","2016",14,Not Applicable,Not Applicable
,"Florida","12","2017","2017",14,Not Applicable,Not Applicable
,"Georgia","13","2001","2001",12,Not Applicable,Not Applicable
,"Georgia","13","2009","2009",14,Not Applicable,Not Applicable
,"Illinois","17","2003","2003",10,Not Applicable,Not Applicable
,"Illinois","17","2007","2007",12,Not Applicable,Not Applicable
,"Illinois","17","2008","2008",10,Not Applicable,Not Applicable
,"Indiana","18","2003","2003",10,Not Applicable,Not Applicable
,"Maryland","24","1999","1999",26,Not Applicable,Not Applicable
,"Maryland","24","2020 ","2020",13,Not Applicable,Not Applicable
,"Mississippi","28","2012","2012",30,Not Applicable,Not Applicable
,"Nevada","32","2003","2003",11,Not Applicable,Not Applicable
,"New Jersey","34","2000","2000",17,Not Applicable,Not Applicable
,"New Jersey","34","2001","2001",16,Not Applicable,Not Applicable
,"New Jersey","34","2002","2002",22,Not Applicable,Not Applicable
,"New Jersey","34","2004","2004",14,Not Applicable,Not Applicable
,"New Jersey","34","2006","2006",10,Not Applicable,Not Applicable
,"New Jersey","34","2018","2018",10,Not Applicable,Not Applicable
,"New Mexico","35","2001","2001",11,Not Applicable,Not Applicable
,"New York","36","1999","1999",24,Not Applicable,Not Applicable
,"New York","36","2000","2000",23,Not Applicable,Not Applicable
,"New York","36","2001","2001",32,Not Applicable,Not Applicable
,"New York","36","2002","2002",22,Not Applicable,Not Applicable
,"New York","36","2009","2009",11,Not Applicable,Not Applicable
,"New York","36","2010","2010",17,Not Applicable,Not Applicable
,"New York","36","2011","2011",24,Not Applicable,Not Applicable
,"New York","36","2012","2012",18,Not Applicable,Not Applicable
,"New York","36","2013","2013",27,Not Applicable,Not Applicable
,"New York","36","2014","2014",40,Not Applicable,Not Applicable
,"New York","36","2015","2015",19,Not Applicable,Not Applicable
,"New York","36","2016","2016",19,Not Applicable,Not Applicable
,"New York","36","2017","2017",13,Not Applicable,Not Applicable
,"New York","36","2018","2018",47,Not Applicable,Not Applicable
,"New York","36","2019","2019",37,Not Applicable,Not Applicable
,"North Carolina","37","2001","2001",13,Not Applicable,Not Applicable
,"North Carolina","37","2004","2004",14,Not Applicable,Not Applicable
,"North Carolina","37","2008","2008",11,Not Applicable,Not Applicable
,"Pennsylvania","42","1999","1999",12,Not Applicable,Not Applicable
,"Pennsylvania","42","2000","2000",12,Not Applicable,Not Applicable
,"Pennsylvania","42","2001","2001",18,Not Applicable,Not Applicable
,"Pennsylvania","42","2003","2003",13,Not Applicable,Not Applicable
,"Pennsylvania","42","2004","2004",35,Not Applicable,Not Applicable
,"Pennsylvania","42","2005","2005",14,Not Applicable,Not Applicable
,"Pennsylvania","42","2006","2006",17,Not Applicable,Not Applicable
,"Pennsylvania","42","2007","2007",16,Not Applicable,Not Applicable
,"Pennsylvania","42","2008","2008",12,Not Applicable,Not Applicable
,"Pennsylvania","42","2009","2009",15,Not Applicable,Not Applicable
,"Pennsylvania","42","2010","2010",11,Not Applicable,Not Applicable
,"Pennsylvania","42","2012","2012",11,Not Applicable,Not Applicable
,"Pennsylvania","42","2014","2014",21,Not Applicable,Not Applicable
,"Pennsylvania","42","2015","2015",23,Not Applicable,Not Applicable
,"Pennsylvania","42","2016","2016",28,Not Applicable,Not Applicable
,"Pennsylvania","42","2017","2017",32,Not Applicable,Not Applicable
,"Pennsylvania","42","2018","2018",24,Not Applicable,Not Applicable
,"Pennsylvania","42","2019","2019",30,Not Applicable,Not Applicable
,"South Carolina","45","2000","2000",14,Not Applicable,Not Applicable
,"South Carolina","45","2005","2005",12,Not Applicable,Not Applicable
,"Texas","48","1999","1999",19,Not Applicable,Not Applicable
,"Texas","48","2000","2000",35,Not Applicable,Not Applicable
,"Texas","48","2001","2001",33,Not Applicable,Not Applicable
,"Texas","48","2002","2002",40,Not Applicable,Not Applicable
,"Texas","48","2003","2003",40,Not Applicable,Not Applicable
,"Texas","48","2004","2004",27,Not Applicable,Not Applicable
,"Texas","48","2005","2005",35,Not Applicable,Not Applicable
,"Texas","48","2007","2007",14,Not Applicable,Not Applicable
,"Texas","48","2014","2014",11,Not Applicable,Not Applicable
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"Single-Year Ages: Not Stated"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: May 20, 2023 5:53:36 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on May 20, 2023 5:53:36 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated."
"5. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
