"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2008"	"2008"	303	103798	291.9
	"Alaska"	"02"	"2009"	"2009"	305	103017	296.1
	"Alaska"	"02"	"2010"	"2010"	313	101867	307.3
	"Alaska"	"02"	"2011"	"2011"	289	100025	288.9
	"Alaska"	"02"	"2012"	"2012"	290	97331	298.0
	"Alaska"	"02"	"2013"	"2013"	282	92181	305.9
	"Alaska"	"02"	"2014"	"2014"	280	89668	312.3
	"Alaska"	"02"	"2015"	"2015"	271	87542	309.6
	"Alaska"	"02"	"2016"	"2016"	279	88365	315.7
	"Alaska"	"02"	"2017"	"2017"	276	87285	316.2
	"Alaska"	"02"	"2018"	"2018"	247	86536	285.4
	"Alaska"	"02"	"2019"	"2019"	245	85647	286.1
	"Alaska"	"02"	"2020 "	"2020"	314	85640	366.7
"Total"	"Alaska"	"02"			6617	2213456	298.9
	"Arizona"	"04"	"1999"	"1999"	2179	690722	315.5
	"Arizona"	"04"	"2000"	"2000"	2283	708020	322.4
	"Arizona"	"04"	"2001"	"2001"	2329	734393	317.1
	"Arizona"	"04"	"2002"	"2002"	2523	756249	333.6
	"Arizona"	"04"	"2003"	"2003"	2643	773053	341.9
	"Arizona"	"04"	"2004"	"2004"	2468	791452	311.8
	"Arizona"	"04"	"2005"	"2005"	2566	812454	315.8
	"Arizona"	"04"	"2006"	"2006"	2504	828304	302.3
	"Arizona"	"04"	"2007"	"2007"	2492	833523	299.0
	"Arizona"	"04"	"2008"	"2008"	2377	834252	284.9
	"Arizona"	"04"	"2009"	"2009"	2345	833677	281.3
	"Arizona"	"04"	"2010"	"2010"	2245	833823	269.2
	"Arizona"	"04"	"2011"	"2011"	2303	834336	276.0
	"Arizona"	"04"	"2012"	"2012"	2196	832657	263.7
	"Arizona"	"04"	"2013"	"2013"	2280	828204	275.3
	"Arizona"	"04"	"2014"	"2014"	2243	828401	270.8
	"Arizona"	"04"	"2015"	"2015"	2318	830890	279.0
	"Arizona"	"04"	"2016"	"2016"	2298	833214	275.8
	"Arizona"	"04"	"2017"	"2017"	2395	841484	284.6
	"Arizona"	"04"	"2018"	"2018"	2307	853709	270.2
	"Arizona"	"04"	"2019"	"2019"	2367	862389	274.5
	"Arizona"	"04"	"2020 "	"2020"	3110	874424	355.7
"Total"	"Arizona"	"04"			52771	17849630	295.6
	"Arkansas"	"05"	"1999"	"1999"	1336	373327	357.9
	"Arkansas"	"05"	"2000"	"2000"	1379	379700	363.2
	"Arkansas"	"05"	"2001"	"2001"	1386	387091	358.1
	"Arkansas"	"05"	"2002"	"2002"	1473	390830	376.9
	"Arkansas"	"05"	"2003"	"2003"	1538	394883	389.5
	"Arkansas"	"05"	"2004"	"2004"	1588	398223	398.8
	"Arkansas"	"05"	"2005"	"2005"	1526	400505	381.0
	"Arkansas"	"05"	"2006"	"2006"	1575	400880	392.9
	"Arkansas"	"05"	"2007"	"2007"	1630	396962	410.6
	"Arkansas"	"05"	"2008"	"2008"	1576	393323	400.7
	"Arkansas"	"05"	"2009"	"2009"	1578	390243	404.4
	"Arkansas"	"05"	"2010"	"2010"	1520	388138	391.6
	"Arkansas"	"05"	"2011"	"2011"	1425	384351	370.8
	"Arkansas"	"05"	"2012"	"2012"	1425	379565	375.4
	"Arkansas"	"05"	"2013"	"2013"	1383	373454	370.3
	"Arkansas"	"05"	"2014"	"2014"	1439	366636	392.5
	"Arkansas"	"05"	"2015"	"2015"	1403	363344	386.1
	"Arkansas"	"05"	"2016"	"2016"	1389	360944	384.8
	"Arkansas"	"05"	"2017"	"2017"	1422	360982	393.9
	"Arkansas"	"05"	"2018"	"2018"	1327	361017	367.6
	"Arkansas"	"05"	"2019"	"2019"	1326	360371	368.0
	"Arkansas"	"05"	"2020 "	"2020"	1667	361471	461.2
"Total"	"Arkansas"	"05"			32311	8366240	386.2
	"California"	"06"	"1999"	"1999"	12857	4900824	262.3
	"California"	"06"	"2000"	"2000"	12897	5002390	257.8
	"California"	"06"	"2001"	"2001"	13214	5140835	257.0
	"California"	"06"	"2002"	"2002"	13507	5240110	257.8
	"California"	"06"	"2003"	"2003"	13875	5321596	260.7
	"California"	"06"	"2004"	"2004"	13588	5377854	252.7
	"California"	"06"	"2005"	"2005"	13664	5396295	253.2
	"California"	"06"	"2006"	"2006"	13415	5377772	249.5
	"California"	"06"	"2007"	"2007"	12730	5335671	238.6
	"California"	"06"	"2008"	"2008"	12016	5311291	226.2
	"California"	"06"	"2009"	"2009"	12189	5301603	229.9
	"California"	"06"	"2010"	"2010"	11064	5298950	208.8
	"California"	"06"	"2011"	"2011"	11082	5290245	209.5
	"California"	"06"	"2012"	"2012"	10691	5258571	203.3
	"California"	"06"	"2013"	"2013"	10474	5204692	201.2
	"California"	"06"	"2014"	"2014"	10298	5193240	198.3
	"California"	"06"	"2015"	"2015"	10281	5173181	198.7
	"California"	"06"	"2016"	"2016"	10108	5115281	197.6
	"California"	"06"	"2017"	"2017"	10074	5117013	196.9
	"California"	"06"	"2018"	"2018"	10013	5068774	197.5
	"California"	"06"	"2019"	"2019"	10184	5016945	203.0
	"California"	"06"	"2020 "	"2020"	13038	4977237	262.0
"Total"	"California"	"06"			261259	114420370	228.3
	"Colorado"	"08"	"1999"	"1999"	1637	694331	235.8
	"Colorado"	"08"	"2000"	"2000"	1715	705586	243.1
	"Colorado"	"08"	"2001"	"2001"	1805	725768	248.7
	"Colorado"	"08"	"2002"	"2002"	1902	734675	258.9
	"Colorado"	"08"	"2003"	"2003"	1872	736698	254.1
	"Colorado"	"08"	"2004"	"2004"	1815	736418	246.5
	"Colorado"	"08"	"2005"	"2005"	1824	736062	247.8
	"Colorado"	"08"	"2006"	"2006"	1773	733323	241.8
	"Colorado"	"08"	"2007"	"2007"	1764	726963	242.7
	"Colorado"	"08"	"2008"	"2008"	1807	721448	250.5
	"Colorado"	"08"	"2009"	"2009"	1769	719274	245.9
	"Colorado"	"08"	"2010"	"2010"	1642	717674	228.8
	"Colorado"	"08"	"2011"	"2011"	1684	714542	235.7
	"Colorado"	"08"	"2012"	"2012"	1599	711270	224.8
	"Colorado"	"08"	"2013"	"2013"	1583	706287	224.1
	"Colorado"	"08"	"2014"	"2014"	1588	704221	225.5
	"Colorado"	"08"	"2015"	"2015"	1504	708717	212.2
	"Colorado"	"08"	"2016"	"2016"	1701	715816	237.6
	"Colorado"	"08"	"2017"	"2017"	1651	724787	227.8
	"Colorado"	"08"	"2018"	"2018"	1654	732602	225.8
	"Colorado"	"08"	"2019"	"2019"	1663	737789	225.4
	"Colorado"	"08"	"2020 "	"2020"	2080	743302	279.8
"Total"	"Colorado"	"08"			38032	15887553	239.4
	"Connecticut"	"09"	"1999"	"1999"	1227	533340	230.1
	"Connecticut"	"09"	"2000"	"2000"	1337	542937	246.3
	"Connecticut"	"09"	"2001"	"2001"	1373	557788	246.2
	"Connecticut"	"09"	"2002"	"2002"	1413	567274	249.1
	"Connecticut"	"09"	"2003"	"2003"	1398	574155	243.5
	"Connecticut"	"09"	"2004"	"2004"	1393	579495	240.4
	"Connecticut"	"09"	"2005"	"2005"	1278	581426	219.8
	"Connecticut"	"09"	"2006"	"2006"	1263	580678	217.5
	"Connecticut"	"09"	"2007"	"2007"	1271	574275	221.3
	"Connecticut"	"09"	"2008"	"2008"	1236	567010	218.0
	"Connecticut"	"09"	"2009"	"2009"	1160	559162	207.5
	"Connecticut"	"09"	"2010"	"2010"	1183	553309	213.8
	"Connecticut"	"09"	"2011"	"2011"	1085	541844	200.2
	"Connecticut"	"09"	"2012"	"2012"	1096	529226	207.1
	"Connecticut"	"09"	"2013"	"2013"	1029	511040	201.4
	"Connecticut"	"09"	"2014"	"2014"	1032	493174	209.3
	"Connecticut"	"09"	"2015"	"2015"	984	476624	206.5
	"Connecticut"	"09"	"2016"	"2016"	988	459608	215.0
	"Connecticut"	"09"	"2017"	"2017"	945	450884	209.6
	"Connecticut"	"09"	"2018"	"2018"	1060	440436	240.7
	"Connecticut"	"09"	"2019"	"2019"	981	432780	226.7
	"Connecticut"	"09"	"2020 "	"2020"	1206	425889	283.2
"Total"	"Connecticut"	"09"			25938	11532354	224.9
	"Delaware"	"10"	"1999"	"1999"	362	115323	313.9
	"Delaware"	"10"	"2000"	"2000"	406	117722	344.9
	"Delaware"	"10"	"2001"	"2001"	402	121112	331.9
	"Delaware"	"10"	"2002"	"2002"	408	124033	328.9
	"Delaware"	"10"	"2003"	"2003"	445	126423	352.0
	"Delaware"	"10"	"2004"	"2004"	406	128851	315.1
	"Delaware"	"10"	"2005"	"2005"	426	130331	326.9
	"Delaware"	"10"	"2006"	"2006"	435	131199	331.6
	"Delaware"	"10"	"2007"	"2007"	443	131051	338.0
	"Delaware"	"10"	"2008"	"2008"	416	130026	319.9
	"Delaware"	"10"	"2009"	"2009"	405	128978	314.0
	"Delaware"	"10"	"2010"	"2010"	410	128314	319.5
	"Delaware"	"10"	"2011"	"2011"	378	126885	297.9
	"Delaware"	"10"	"2012"	"2012"	363	124418	291.8
	"Delaware"	"10"	"2013"	"2013"	340	121444	280.0
	"Delaware"	"10"	"2014"	"2014"	329	118612	277.4
	"Delaware"	"10"	"2015"	"2015"	306	116268	263.2
	"Delaware"	"10"	"2016"	"2016"	325	113603	286.1
	"Delaware"	"10"	"2017"	"2017"	370	112145	329.9
	"Delaware"	"10"	"2018"	"2018"	328	111050	295.4
	"Delaware"	"10"	"2019"	"2019"	360	110412	326.1
	"Delaware"	"10"	"2020 "	"2020"	374	110528	338.4
"Total"	"Delaware"	"10"			8437	2678728	315.0
	"District of Columbia"	"11"	"1999"	"1999"	541	80375	673.1
	"District of Columbia"	"11"	"2000"	"2000"	546	81125	673.0
	"District of Columbia"	"11"	"2001"	"2001"	562	81215	692.0
	"District of Columbia"	"11"	"2002"	"2002"	553	80906	683.5
	"District of Columbia"	"11"	"2003"	"2003"	551	79934	689.3
	"District of Columbia"	"11"	"2004"	"2004"	474	79205	598.4
	"District of Columbia"	"11"	"2005"	"2005"	451	78248	576.4
	"District of Columbia"	"11"	"2006"	"2006"	443	77779	569.6
	"District of Columbia"	"11"	"2007"	"2007"	373	76603	486.9
	"District of Columbia"	"11"	"2008"	"2008"	377	76173	494.9
	"District of Columbia"	"11"	"2009"	"2009"	323	75977	425.1
	"District of Columbia"	"11"	"2010"	"2010"	276	76273	361.9
	"District of Columbia"	"11"	"2011"	"2011"	268	77396	346.3
	"District of Columbia"	"11"	"2012"	"2012"	263	78409	335.4
	"District of Columbia"	"11"	"2013"	"2013"	235	79710	294.8
	"District of Columbia"	"11"	"2014"	"2014"	254	79577	319.2
	"District of Columbia"	"11"	"2015"	"2015"	200	80198	249.4
	"District of Columbia"	"11"	"2016"	"2016"	264	80783	326.8
	"District of Columbia"	"11"	"2017"	"2017"	260	80916	321.3
	"District of Columbia"	"11"	"2018"	"2018"	263	82249	319.8
	"District of Columbia"	"11"	"2019"	"2019"	251	83623	300.2
	"District of Columbia"	"11"	"2020 "	"2020"	280	86007	325.6
"Total"	"District of Columbia"	"11"			8008	1752681	456.9
	"Florida"	"12"	"1999"	"1999"	7402	2245979	329.6
	"Florida"	"12"	"2000"	"2000"	8067	2309607	349.3
	"Florida"	"12"	"2001"	"2001"	8163	2402928	339.7
	"Florida"	"12"	"2002"	"2002"	8576	2478992	345.9
	"Florida"	"12"	"2003"	"2003"	8864	2545063	348.3
	"Florida"	"12"	"2004"	"2004"	8787	2619546	335.4
	"Florida"	"12"	"2005"	"2005"	9019	2682710	336.2
	"Florida"	"12"	"2006"	"2006"	8878	2716696	326.8
	"Florida"	"12"	"2007"	"2007"	8479	2706696	313.3
	"Florida"	"12"	"2008"	"2008"	8330	2685528	310.2
	"Florida"	"12"	"2009"	"2009"	7915	2663307	297.2
	"Florida"	"12"	"2010"	"2010"	7605	2653989	286.5
	"Florida"	"12"	"2011"	"2011"	7280	2638596	275.9
	"Florida"	"12"	"2012"	"2012"	7021	2623263	267.6
	"Florida"	"12"	"2013"	"2013"	6890	2586990	266.3
	"Florida"	"12"	"2014"	"2014"	6602	2566084	257.3
	"Florida"	"12"	"2015"	"2015"	6712	2557221	262.5
	"Florida"	"12"	"2016"	"2016"	7242	2554305	283.5
	"Florida"	"12"	"2017"	"2017"	7050	2585338	272.7
	"Florida"	"12"	"2018"	"2018"	7140	2602037	274.4
	"Florida"	"12"	"2019"	"2019"	7206	2604207	276.7
	"Florida"	"12"	"2020 "	"2020"	8599	2616802	328.6
"Total"	"Florida"	"12"			171827	56645884	303.3
	"Georgia"	"13"	"1999"	"1999"	4029	1201540	335.3
	"Georgia"	"13"	"2000"	"2000"	4276	1227790	348.3
	"Georgia"	"13"	"2001"	"2001"	4381	1269110	345.2
	"Georgia"	"13"	"2002"	"2002"	4646	1299303	357.6
	"Georgia"	"13"	"2003"	"2003"	4627	1324913	349.2
	"Georgia"	"13"	"2004"	"2004"	4638	1350031	343.5
	"Georgia"	"13"	"2005"	"2005"	4634	1376427	336.7
	"Georgia"	"13"	"2006"	"2006"	4626	1397525	331.0
	"Georgia"	"13"	"2007"	"2007"	4461	1409719	316.4
	"Georgia"	"13"	"2008"	"2008"	4329	1415814	305.8
	"Georgia"	"13"	"2009"	"2009"	4366	1418338	307.8
	"Georgia"	"13"	"2010"	"2010"	4176	1422142	293.6
	"Georgia"	"13"	"2011"	"2011"	4130	1423712	290.1
	"Georgia"	"13"	"2012"	"2012"	3922	1421855	275.8
	"Georgia"	"13"	"2013"	"2013"	4021	1413678	284.4
	"Georgia"	"13"	"2014"	"2014"	3901	1400535	278.5
	"Georgia"	"13"	"2015"	"2015"	3816	1393741	273.8
	"Georgia"	"13"	"2016"	"2016"	3936	1386238	283.9
	"Georgia"	"13"	"2017"	"2017"	3868	1387634	278.7
	"Georgia"	"13"	"2018"	"2018"	4029	1385793	290.7
	"Georgia"	"13"	"2019"	"2019"	3968	1384632	286.6
	"Georgia"	"13"	"2020 "	"2020"	4962	1382827	358.8
"Total"	"Georgia"	"13"			93742	30093297	311.5
	"Hawaii"	"15"	"1999"	"1999"	455	185050	245.9
	"Hawaii"	"15"	"2000"	"2000"	460	185646	247.8
	"Hawaii"	"15"	"2001"	"2001"	508	187455	271.0
	"Hawaii"	"15"	"2002"	"2002"	457	188653	242.2
	"Hawaii"	"15"	"2003"	"2003"	459	189322	242.4
	"Hawaii"	"15"	"2004"	"2004"	478	191188	250.0
	"Hawaii"	"15"	"2005"	"2005"	497	191118	260.0
	"Hawaii"	"15"	"2006"	"2006"	492	190065	258.9
	"Hawaii"	"15"	"2007"	"2007"	470	188324	249.6
	"Hawaii"	"15"	"2008"	"2008"	451	186858	241.4
	"Hawaii"	"15"	"2009"	"2009"	464	184972	250.8
	"Hawaii"	"15"	"2010"	"2010"	438	185404	236.2
	"Hawaii"	"15"	"2011"	"2011"	461	182417	252.7
	"Hawaii"	"15"	"2012"	"2012"	410	180081	227.7
	"Hawaii"	"15"	"2013"	"2013"	397	175455	226.3
	"Hawaii"	"15"	"2014"	"2014"	403	172699	233.4
	"Hawaii"	"15"	"2015"	"2015"	372	170405	218.3
	"Hawaii"	"15"	"2016"	"2016"	377	171235	220.2
	"Hawaii"	"15"	"2017"	"2017"	413	171013	241.5
	"Hawaii"	"15"	"2018"	"2018"	367	169219	216.9
	"Hawaii"	"15"	"2019"	"2019"	430	169067	254.3
	"Hawaii"	"15"	"2020 "	"2020"	435	167848	259.2
"Total"	"Hawaii"	"15"			9694	3983494	243.4
	"Idaho"	"16"	"1999"	"1999"	396	187621	211.1
	"Idaho"	"16"	"2000"	"2000"	434	190227	228.1
	"Idaho"	"16"	"2001"	"2001"	452	194662	232.2
	"Idaho"	"16"	"2002"	"2002"	517	196818	262.7
	"Idaho"	"16"	"2003"	"2003"	527	198286	265.8
	"Idaho"	"16"	"2004"	"2004"	507	199401	254.3
	"Idaho"	"16"	"2005"	"2005"	470	200823	234.0
	"Idaho"	"16"	"2006"	"2006"	510	202115	252.3
	"Idaho"	"16"	"2007"	"2007"	488	201773	241.9
	"Idaho"	"16"	"2008"	"2008"	469	200344	234.1
	"Idaho"	"16"	"2009"	"2009"	519	199418	260.3
	"Idaho"	"16"	"2010"	"2010"	491	198324	247.6
	"Idaho"	"16"	"2011"	"2011"	501	196578	254.9
	"Idaho"	"16"	"2012"	"2012"	476	194410	244.8
	"Idaho"	"16"	"2013"	"2013"	492	192782	255.2
	"Idaho"	"16"	"2014"	"2014"	441	192275	229.4
	"Idaho"	"16"	"2015"	"2015"	464	193760	239.5
	"Idaho"	"16"	"2016"	"2016"	439	195968	224.0
	"Idaho"	"16"	"2017"	"2017"	461	200627	229.8
	"Idaho"	"16"	"2018"	"2018"	471	206318	228.3
	"Idaho"	"16"	"2019"	"2019"	475	211731	224.3
	"Idaho"	"16"	"2020 "	"2020"	562	218200	257.6
"Total"	"Idaho"	"16"			10562	4372461	241.6
	"Illinois"	"17"	"1999"	"1999"	5463	1834977	297.7
	"Illinois"	"17"	"2000"	"2000"	5455	1860796	293.2
	"Illinois"	"17"	"2001"	"2001"	5432	1892652	287.0
	"Illinois"	"17"	"2002"	"2002"	5544	1911615	290.0
	"Illinois"	"17"	"2003"	"2003"	5445	1921502	283.4
	"Illinois"	"17"	"2004"	"2004"	5384	1925712	279.6
	"Illinois"	"17"	"2005"	"2005"	5285	1918689	275.4
	"Illinois"	"17"	"2006"	"2006"	5099	1902366	268.0
	"Illinois"	"17"	"2007"	"2007"	5004	1877060	266.6
	"Illinois"	"17"	"2008"	"2008"	4907	1849948	265.3
	"Illinois"	"17"	"2009"	"2009"	4685	1826875	256.4
	"Illinois"	"17"	"2010"	"2010"	4380	1810194	242.0
	"Illinois"	"17"	"2011"	"2011"	4135	1785541	231.6
	"Illinois"	"17"	"2012"	"2012"	4103	1759851	233.1
	"Illinois"	"17"	"2013"	"2013"	3907	1729151	225.9
	"Illinois"	"17"	"2014"	"2014"	3830	1699068	225.4
	"Illinois"	"17"	"2015"	"2015"	3858	1671522	230.8
	"Illinois"	"17"	"2016"	"2016"	3890	1638038	237.5
	"Illinois"	"17"	"2017"	"2017"	3904	1621234	240.8
	"Illinois"	"17"	"2018"	"2018"	3956	1603097	246.8
	"Illinois"	"17"	"2019"	"2019"	4077	1587108	256.9
	"Illinois"	"17"	"2020 "	"2020"	4959	1571832	315.5
"Total"	"Illinois"	"17"			102702	39198828	262.0
	"Indiana"	"18"	"1999"	"1999"	2484	908737	273.3
	"Indiana"	"18"	"2000"	"2000"	2646	919618	287.7
	"Indiana"	"18"	"2001"	"2001"	2727	936745	291.1
	"Indiana"	"18"	"2002"	"2002"	2848	944374	301.6
	"Indiana"	"18"	"2003"	"2003"	2869	949839	302.1
	"Indiana"	"18"	"2004"	"2004"	2850	953209	299.0
	"Indiana"	"18"	"2005"	"2005"	2864	952566	300.7
	"Indiana"	"18"	"2006"	"2006"	2955	946506	312.2
	"Indiana"	"18"	"2007"	"2007"	2812	934188	301.0
	"Indiana"	"18"	"2008"	"2008"	2764	919169	300.7
	"Indiana"	"18"	"2009"	"2009"	2822	906662	311.3
	"Indiana"	"18"	"2010"	"2010"	2667	897765	297.1
	"Indiana"	"18"	"2011"	"2011"	2678	885889	302.3
	"Indiana"	"18"	"2012"	"2012"	2576	872759	295.2
	"Indiana"	"18"	"2013"	"2013"	2518	860143	292.7
	"Indiana"	"18"	"2014"	"2014"	2527	843525	299.6
	"Indiana"	"18"	"2015"	"2015"	2519	831314	303.0
	"Indiana"	"18"	"2016"	"2016"	2551	819376	311.3
	"Indiana"	"18"	"2017"	"2017"	2666	816232	326.6
	"Indiana"	"18"	"2018"	"2018"	2593	815370	318.0
	"Indiana"	"18"	"2019"	"2019"	2611	815583	320.1
	"Indiana"	"18"	"2020 "	"2020"	3073	815439	376.9
"Total"	"Indiana"	"18"			59620	19545008	305.0
	"Iowa"	"19"	"1999"	"1999"	911	436349	208.8
	"Iowa"	"19"	"2000"	"2000"	967	439965	219.8
	"Iowa"	"19"	"2001"	"2001"	941	445087	211.4
	"Iowa"	"19"	"2002"	"2002"	1035	445801	232.2
	"Iowa"	"19"	"2003"	"2003"	1072	445586	240.6
	"Iowa"	"19"	"2004"	"2004"	973	444932	218.7
	"Iowa"	"19"	"2005"	"2005"	1073	440800	243.4
	"Iowa"	"19"	"2006"	"2006"	995	434976	228.7
	"Iowa"	"19"	"2007"	"2007"	1020	426348	239.2
	"Iowa"	"19"	"2008"	"2008"	1036	417182	248.3
	"Iowa"	"19"	"2009"	"2009"	952	410158	232.1
	"Iowa"	"19"	"2010"	"2010"	998	403882	247.1
	"Iowa"	"19"	"2011"	"2011"	966	395132	244.5
	"Iowa"	"19"	"2012"	"2012"	913	386525	236.2
	"Iowa"	"19"	"2013"	"2013"	874	377276	231.7
	"Iowa"	"19"	"2014"	"2014"	839	369046	227.3
	"Iowa"	"19"	"2015"	"2015"	846	364782	231.9
	"Iowa"	"19"	"2016"	"2016"	876	360120	243.3
	"Iowa"	"19"	"2017"	"2017"	884	359378	246.0
	"Iowa"	"19"	"2018"	"2018"	862	360098	239.4
	"Iowa"	"19"	"2019"	"2019"	881	361158	243.9
	"Iowa"	"19"	"2020 "	"2020"	1011	363620	278.0
"Total"	"Iowa"	"19"			20925	8888201	235.4
	"Kansas"	"20"	"1999"	"1999"	998	400884	248.9
	"Kansas"	"20"	"2000"	"2000"	1001	405481	246.9
	"Kansas"	"20"	"2001"	"2001"	1095	412474	265.5
	"Kansas"	"20"	"2002"	"2002"	1162	415600	279.6
	"Kansas"	"20"	"2003"	"2003"	1140	416746	273.5
	"Kansas"	"20"	"2004"	"2004"	1131	415387	272.3
	"Kansas"	"20"	"2005"	"2005"	1234	410861	300.3
	"Kansas"	"20"	"2006"	"2006"	1147	403762	284.1
	"Kansas"	"20"	"2007"	"2007"	1130	395326	285.8
	"Kansas"	"20"	"2008"	"2008"	1031	386354	266.9
	"Kansas"	"20"	"2009"	"2009"	1000	380693	262.7
	"Kansas"	"20"	"2010"	"2010"	998	376115	265.3
	"Kansas"	"20"	"2011"	"2011"	1025	367895	278.6
	"Kansas"	"20"	"2012"	"2012"	926	359067	257.9
	"Kansas"	"20"	"2013"	"2013"	891	348490	255.7
	"Kansas"	"20"	"2014"	"2014"	917	340376	269.4
	"Kansas"	"20"	"2015"	"2015"	895	335299	266.9
	"Kansas"	"20"	"2016"	"2016"	856	333395	256.8
	"Kansas"	"20"	"2017"	"2017"	857	332958	257.4
	"Kansas"	"20"	"2018"	"2018"	856	333339	256.8
	"Kansas"	"20"	"2019"	"2019"	889	333663	266.4
	"Kansas"	"20"	"2020 "	"2020"	1105	335765	329.1
"Total"	"Kansas"	"20"			22284	8239930	270.4
	"Kentucky"	"21"	"1999"	"1999"	1900	606511	313.3
	"Kentucky"	"21"	"2000"	"2000"	2027	614710	329.7
	"Kentucky"	"21"	"2001"	"2001"	2161	624436	346.1
	"Kentucky"	"21"	"2002"	"2002"	2217	630143	351.8
	"Kentucky"	"21"	"2003"	"2003"	2298	635856	361.4
	"Kentucky"	"21"	"2004"	"2004"	2297	639698	359.1
	"Kentucky"	"21"	"2005"	"2005"	2324	640226	363.0
	"Kentucky"	"21"	"2006"	"2006"	2314	639332	361.9
	"Kentucky"	"21"	"2007"	"2007"	2260	632834	357.1
	"Kentucky"	"21"	"2008"	"2008"	2331	625625	372.6
	"Kentucky"	"21"	"2009"	"2009"	2341	619368	378.0
	"Kentucky"	"21"	"2010"	"2010"	2326	614893	378.3
	"Kentucky"	"21"	"2011"	"2011"	2306	608786	378.8
	"Kentucky"	"21"	"2012"	"2012"	2288	599661	381.5
	"Kentucky"	"21"	"2013"	"2013"	2108	591050	356.7
	"Kentucky"	"21"	"2014"	"2014"	2245	577900	388.5
	"Kentucky"	"21"	"2015"	"2015"	2263	568632	398.0
	"Kentucky"	"21"	"2016"	"2016"	2363	560429	421.6
	"Kentucky"	"21"	"2017"	"2017"	2310	556934	414.8
	"Kentucky"	"21"	"2018"	"2018"	2261	554536	407.7
	"Kentucky"	"21"	"2019"	"2019"	2181	551093	395.8
	"Kentucky"	"21"	"2020 "	"2020"	2695	549006	490.9
"Total"	"Kentucky"	"21"			49816	13241659	376.2
	"Louisiana"	"22"	"1999"	"1999"	2542	657572	386.6
	"Louisiana"	"22"	"2000"	"2000"	2596	664606	390.6
	"Louisiana"	"22"	"2001"	"2001"	2618	673367	388.8
	"Louisiana"	"22"	"2002"	"2002"	2734	678841	402.7
	"Louisiana"	"22"	"2003"	"2003"	2806	683127	410.8
	"Louisiana"	"22"	"2004"	"2004"	2849	685037	415.9
	"Louisiana"	"22"	"2005"	"2005"	3041	681531	446.2
	"Louisiana"	"22"	"2006"	"2006"	2729	638387	427.5
	"Louisiana"	"22"	"2007"	"2007"	2553	632658	403.5
	"Louisiana"	"22"	"2008"	"2008"	2493	625250	398.7
	"Louisiana"	"22"	"2009"	"2009"	2412	618638	389.9
	"Louisiana"	"22"	"2010"	"2010"	2316	613166	377.7
	"Louisiana"	"22"	"2011"	"2011"	2197	602792	364.5
	"Louisiana"	"22"	"2012"	"2012"	2185	592452	368.8
	"Louisiana"	"22"	"2013"	"2013"	2175	581375	374.1
	"Louisiana"	"22"	"2014"	"2014"	2128	569429	373.7
	"Louisiana"	"22"	"2015"	"2015"	2079	559775	371.4
	"Louisiana"	"22"	"2016"	"2016"	2070	553906	373.7
	"Louisiana"	"22"	"2017"	"2017"	2095	549615	381.2
	"Louisiana"	"22"	"2018"	"2018"	2123	545285	389.3
	"Louisiana"	"22"	"2019"	"2019"	2061	544226	378.7
	"Louisiana"	"22"	"2020 "	"2020"	2707	546393	495.4
