"Notes","Residence State","Residence State Code","Year","Year Code",Deaths,Population,Crude Rate
"Total","Idaho","16",,,1110,732876,151.5
,"Illinois","17","2018","2018",1348,854521,157.7
,"Illinois","17","2019","2019",1394,849955,164.0
,"Illinois","17","2020","2020",1700,841651,202.0
,"Illinois","17","2021","2021",1848,856166,215.8
,"Illinois","17","2022 (provisional)","2022",1748,856166,204.2
,"Illinois","17","2023 (provisional and partial)","2023",497,856166,58.0
"Total","Illinois","17",,,8535,5114625,166.9
,"Indiana","18","2018","2018",902,425918,211.8
,"Indiana","18","2019","2019",872,427265,204.1
,"Indiana","18","2020","2020",1102,425820,258.8
,"Indiana","18","2021","2021",1261,432969,291.2
,"Indiana","18","2022 (provisional)","2022",1129,432969,260.8
,"Indiana","18","2023 (provisional and partial)","2023",258,432969,59.6
"Total","Indiana","18",,,5524,2577910,214.3
,"Iowa","19","2018","2018",251,202104,124.2
,"Iowa","19","2019","2019",297,202273,146.8
,"Iowa","19","2020","2020",361,202157,178.6
,"Iowa","19","2021","2021",390,204910,190.3
,"Iowa","19","2022 (provisional)","2022",330,204910,161.0
,"Iowa","19","2023 (provisional and partial)","2023",78,204910,38.1
"Total","Iowa","19",,,1707,1221264,139.8
,"Kansas","20","2018","2018",330,189972,173.7
,"Kansas","20","2019","2019",300,191430,156.7
,"Kansas","20","2020","2020",361,190942,189.1
,"Kansas","20","2021","2021",456,193827,235.3
,"Kansas","20","2022 (provisional)","2022",458,193827,236.3
,"Kansas","20","2023 (provisional and partial)","2023",118,193827,60.9
"Total","Kansas","20",,,2023,1153825,175.3
,"Kentucky","21","2018","2018",736,283045,260.0
,"Kentucky","21","2019","2019",743,280548,264.8
,"Kentucky","21","2020","2020",1001,276935,361.5
,"Kentucky","21","2021","2021",1110,279983,396.5
,"Kentucky","21","2022 (provisional)","2022",1001,279983,357.5
,"Kentucky","21","2023 (provisional and partial)","2023",197,279983,70.4
"Total","Kentucky","21",,,4788,1680477,284.9
,"Louisiana","22","2018","2018",738,313687,235.3
,"Louisiana","22","2019","2019",832,315125,264.0
,"Louisiana","22","2020","2020",1049,314945,333.1
,"Louisiana","22","2021","2021",1230,315660,389.7
,"Louisiana","22","2022 (provisional)","2022",1065,315660,337.4
,"Louisiana","22","2023 (provisional and partial)","2023",164,315660,52.0
"Total","Louisiana","22",,,5078,1890737,268.6
,"Maine","23","2018","2018",159,78163,203.4
,"Maine","23","2019","2019",169,79165,213.5
,"Maine","23","2020","2020",199,80381,247.6
,"Maine","23","2021","2021",225,84538,266.2
,"Maine","23","2022 (provisional)","2022",274,84538,324.1
,"Maine","23","2023 (provisional and partial)","2023",62,84538,73.3
"Total","Maine","23",,,1088,491323,221.4
,"Maryland","24","2018","2018",790,407402,193.9
,"Maryland","24","2019","2019",840,410528,204.6
,"Maryland","24","2020","2020",972,411936,236.0
,"Maryland","24","2021","2021",1021,425846,239.8
,"Maryland","24","2022 (provisional)","2022",920,425846,216.0
,"Maryland","24","2023 (provisional and partial)","2023",253,425846,59.4
"Total","Maryland","24",,,4796,2507404,191.3
,"Massachusetts","25","2018","2018",683,440081,155.2
,"Massachusetts","25","2019","2019",681,444801,153.1
,"Massachusetts","25","2020","2020",853,450495,189.3
,"Massachusetts","25","2021","2021",873,469335,186.0
,"Massachusetts","25","2022 (provisional)","2022",887,469335,189.0
,"Massachusetts","25","2023 (provisional and partial)","2023",222,469335,47.3
"Total","Massachusetts","25",,,4199,2743382,153.1
,"Michigan","26","2018","2018",1231,599690,205.3
,"Michigan","26","2019","2019",1137,599328,189.7
,"Michigan","26","2020","2020",1399,597658,234.1
,"Michigan","26","2021","2021",1720,611457,281.3
,"Michigan","26","2022 (provisional)","2022",1463,611457,239.3
,"Michigan","26","2023 (provisional and partial)","2023",421,611457,68.9
"Total","Michigan","26",,,7371,3631047,203.0
,"Minnesota","27","2018","2018",439,383690,114.4
,"Minnesota","27","2019","2019",486,388815,125.0
,"Minnesota","27","2020","2020",590,391474,150.7
,"Minnesota","27","2021","2021",729,398280,183.0
,"Minnesota","27","2022 (provisional)","2022",716,398280,179.8
,"Minnesota","27","2023 (provisional and partial)","2023",136,398280,34.1
"Total","Minnesota","27",,,3096,2358819,131.3
,"Mississippi","28","2018","2018",514,189869,270.7
,"Mississippi","28","2019","2019",536,189068,283.5
,"Mississippi","28","2020","2020",647,185747,348.3
,"Mississippi","28","2021","2021",764,184460,414.2
,"Mississippi","28","2022 (provisional)","2022",607,184460,329.1
,"Mississippi","28","2023 (provisional and partial)","2023",171,184460,92.7
"Total","Mississippi","28",,,3239,1118064,289.7
,"Missouri","29","2018","2018",916,394342,232.3
,"Missouri","29","2019","2019",905,397045,227.9
,"Missouri","29","2020","2020",1086,396878,273.6
,"Missouri","29","2021","2021",1171,403116,290.5
,"Missouri","29","2022 (provisional)","2022",1067,403116,264.7
,"Missouri","29","2023 (provisional and partial)","2023",219,403116,54.3
"Total","Missouri","29",,,5364,2397613,223.7
,"Montana","30","2018","2018",121,67394,179.5
,"Montana","30","2019","2019",122,68697,177.6
,"Montana","30","2020","2020",159,69500,228.8
,"Montana","30","2021","2021",210,72156,291.0
,"Montana","30","2022 (provisional)","2022",195,72156,270.2
,"Montana","30","2023 (provisional and partial)","2023",47,72156,65.1
"Total","Montana","30",,,854,422059,202.3
,"Nebraska","31","2018","2018",178,128339,138.7
,"Nebraska","31","2019","2019",188,130004,144.6
,"Nebraska","31","2020","2020",238,130004,183.1
,"Nebraska","31","2021","2021",226,132284,170.8
,"Nebraska","31","2022 (provisional)","2022",231,132284,174.6
,"Nebraska","31","2023 (provisional and partial)","2023",52,132284,39.3
"Total","Nebraska","31",,,1113,785199,141.7
,"Nevada","32","2018","2018",383,210838,181.7
,"Nevada","32","2019","2019",355,215201,165.0
,"Nevada","32","2020","2020",437,219957,198.7
,"Nevada","32","2021","2021",572,223523,255.9
,"Nevada","32","2022 (provisional)","2022",547,223523,244.7
,"Nevada","32","2023 (provisional and partial)","2023",150,223523,67.1
"Total","Nevada","32",,,2444,1316565,185.6
,"New Hampshire","33","2018","2018",150,79847,187.9
,"New Hampshire","33","2019","2019",173,81390,212.6
,"New Hampshire","33","2020","2020",167,83091,201.0
,"New Hampshire","33","2021","2021",185,87304,211.9
,"New Hampshire","33","2022 (provisional)","2022",179,87304,205.0
,"New Hampshire","33","2023 (provisional and partial)","2023",66,87304,75.6
"Total","New Hampshire","33",,,920,506240,181.7
,"New Jersey","34","2018","2018",962,581487,165.4
,"New Jersey","34","2019","2019",941,580139,162.2
,"New Jersey","34","2020","2020",1184,578830,204.6
,"New Jersey","34","2021","2021",1207,614917,196.3
,"New Jersey","34","2022 (provisional)","2022",1071,614917,174.2
,"New Jersey","34","2023 (provisional and partial)","2023",292,614917,47.5
"Total","New Jersey","34",,,5657,3585207,157.8
,"New Mexico","35","2018","2018",345,133594,258.2
,"New Mexico","35","2019","2019",428,135544,315.8
,"New Mexico","35","2020","2020",577,137094,420.9
,"New Mexico","35","2021","2021",677,140182,482.9
,"New Mexico","35","2022 (provisional)","2022",569,140182,405.9
,"New Mexico","35","2023 (provisional and partial)","2023",146,140182,104.2
"Total","New Mexico","35",,,2742,826778,331.6
,"New York","36","2018","2018",1666,1273063,130.9
,"New York","36","2019","2019",1694,1271005,133.3
,"New York","36","2020","2020",2516,1268344,198.4
,"New York","36","2021","2021",2439,1322206,184.5
,"New York","36","2022 (provisional)","2022",2390,1322206,180.8
,"New York","36","2023 (provisional and partial)","2023",691,1322206,52.3
"Total","New York","36",,,11396,7779030,146.5
,"North Carolina","37","2018","2018",1282,658604,194.7
,"North Carolina","37","2019","2019",1315,662260,198.6
,"North Carolina","37","2020","2020",1626,665912,244.2
,"North Carolina","37","2021","2021",1960,671717,291.8
,"North Carolina","37","2022 (provisional)","2022",1780,671717,265.0
,"North Carolina","37","2023 (provisional and partial)","2023",510,671717,75.9
"Total","North Carolina","37",,,8473,4001927,211.7
,"North Dakota","38","2018","2018",95,49895,190.4
,"North Dakota","38","2019","2019",95,50829,186.9
,"North Dakota","38","2020","2020",121,51724,233.9
,"North Dakota","38","2021","2021",112,53380,209.8
,"North Dakota","38","2022 (provisional)","2022",142,53380,266.0
,"North Dakota","38","2023 (provisional and partial)","2023",29,53380,54.3
"Total","North Dakota","38",,,594,312588,190.0
,"Ohio","39","2018","2018",1715,724205,236.8
,"Ohio","39","2019","2019",1730,724341,238.8
,"Ohio","39","2020","2020",1949,725528,268.6
,"Ohio","39","2021","2021",2287,742208,308.1
,"Ohio","39","2022 (provisional)","2022",1966,742208,264.9
,"Ohio","39","2023 (provisional and partial)","2023",579,742208,78.0
"Total","Ohio","39",,,10226,4400698,232.4
,"Oklahoma","40","2018","2018",570,261410,218.0
,"Oklahoma","40","2019","2019",588,264742,222.1
,"Oklahoma","40","2020","2020",686,265674,258.2
,"Oklahoma","40","2021","2021",856,268756,318.5
,"Oklahoma","40","2022 (provisional)","2022",767,268756,285.4
,"Oklahoma","40","2023 (provisional and partial)","2023",212,268756,78.9
"Total","Oklahoma","40",,,3679,1598094,230.2
,"Oregon","41","2018","2018",364,294348,123.7
,"Oregon","41","2019","2019",415,297541,139.5
,"Oregon","41","2020","2020",462,299852,154.1
,"Oregon","41","2021","2021",601,304056,197.7
,"Oregon","41","2022 (provisional)","2022",627,304056,206.2
,"Oregon","41","2023 (provisional and partial)","2023",181,304056,59.5
"Total","Oregon","41",,,2650,1803909,146.9
,"Pennsylvania","42","2018","2018",1617,782766,206.6
,"Pennsylvania","42","2019","2019",1649,791515,208.3
,"Pennsylvania","42","2020","2020",1853,797952,232.2
,"Pennsylvania","42","2021","2021",2082,831343,250.4
,"Pennsylvania","42","2022 (provisional)","2022",1946,831343,234.1
,"Pennsylvania","42","2023 (provisional and partial)","2023",508,831343,61.1
"Total","Pennsylvania","42",,,9655,4866262,198.4
,"Rhode Island","44","2018","2018",109,65405,166.7
,"Rhode Island","44","2019","2019",117,66258,176.6
,"Rhode Island","44","2020","2020",137,66540,205.9
,"Rhode Island","44","2021","2021",125,70939,176.2
,"Rhode Island","44","2022 (provisional)","2022",119,70939,167.7
,"Rhode Island","44","2023 (provisional and partial)","2023",39,70939,55.0
"Total","Rhode Island","44",,,646,411020,157.2
,"South Carolina","45","2018","2018",728,316074,230.3
,"South Carolina","45","2019","2019",779,319990,243.4
,"South Carolina","45","2020","2020",921,323078,285.1
,"South Carolina","45","2021","2021",1107,325113,340.5
,"South Carolina","45","2022 (provisional)","2022",1009,325113,310.4
,"South Carolina","45","2023 (provisional and partial)","2023",262,325113,80.6
"Total","South Carolina","45",,,4806,1934481,248.4
,"South Dakota","46","2018","2018",81,56007,144.6
,"South Dakota","46","2019","2019",113,56899,198.6
,"South Dakota","46","2020","2020",153,57060,268.1
,"South Dakota","46","2021","2021",165,57957,284.7
,"South Dakota","46","2022 (provisional)","2022",174,57957,300.2
,"South Dakota","46","2023 (provisional and partial)","2023",36,57957,62.1
"Total","South Dakota","46",,,722,343837,210.0
,"Tennessee","47","2018","2018",1041,432883,240.5
,"Tennessee","47","2019","2019",1056,435528,242.5
,"Tennessee","47","2020","2020",1418,435747,325.4
,"Tennessee","47","2021","2021",1751,447234,391.5
,"Tennessee","47","2022 (provisional)","2022",1502,447234,335.8
,"Tennessee","47","2023 (provisional and partial)","2023",439,447234,98.2
"Total","Tennessee","47",,,7207,2645860,272.4
,"Texas","48","2018","2018",3104,2030827,152.8
,"Texas","48","2019","2019",3137,2064852,151.9
,"Texas","48","2020","2020",3969,2091557,189.8
,"Texas","48","2021","2021",4996,2127415,234.8
,"Texas","48","2022 (provisional)","2022",4205,2127415,197.7
,"Texas","48","2023 (provisional and partial)","2023",1033,2127415,48.6
"Total","Texas","48",,,20444,12569481,162.6
,"Utah","49","2018","2018",351,231359,151.7
,"Utah","49","2019","2019",364,231242,157.4
,"Utah","49","2020","2020",387,228952,169.0
,"Utah","49","2021","2021",465,232167,200.3
,"Utah","49","2022 (provisional)","2022",403,232167,173.6
,"Utah","49","2023 (provisional and partial)","2023",128,232167,55.1
"Total","Utah","49",,,2098,1388054,151.1
,"Vermont","50","2018","2018",73,36604,199.4
,"Vermont","50","2019","2019",62,37019,167.5
,"Vermont","50","2020","2020",87,37172,234.0
,"Vermont","50","2021","2021",94,39612,237.3
,"Vermont","50","2022 (provisional)","2022",88,39612,222.2
,"Vermont","50","2023 (provisional and partial)","2023",41,39612,103.5
"Total","Vermont","50",,,445,229631,193.8
,"Virginia","51","2018","2018",891,578634,154.0
,"Virginia","51","2019","2019",927,581713,159.4
,"Virginia","51","2020","2020",1128,584382,193.0
,"Virginia","51","2021","2021",1283,595880,215.3
,"Virginia","51","2022 (provisional)","2022",1206,595880,202.4
,"Virginia","51","2023 (provisional and partial)","2023",334,595880,56.1
"Total","Virginia","51",,,5769,3532369,163.3
,"Washington","53","2018","2018",700,536144,130.6
,"Washington","53","2019","2019",686,550110,124.7
,"Washington","53","2020","2020",873,562639,155.2
,"Washington","53","2021","2021",1042,577356,180.5
,"Washington","53","2022 (provisional)","2022",1062,577356,183.9
,"Washington","53","2023 (provisional and partial)","2023",311,577356,53.9
"Total","Washington","53",,,4674,3380961,138.2
,"West Virginia","54","2018","2018",339,109230,310.4
,"West Virginia","54","2019","2019",365,106413,343.0
,"West Virginia","54","2020","2020",429,103226,415.6
,"West Virginia","54","2021","2021",542,103469,523.8
,"West Virginia","54","2022 (provisional)","2022",463,103469,447.5
,"West Virginia","54","2023 (provisional and partial)","2023",94,103469,90.8
"Total","West Virginia","54",,,2232,629276,354.7
,"Wisconsin","55","2018","2018",570,371797,153.3
,"Wisconsin","55","2019","2019",609,373501,163.1
,"Wisconsin","55","2020","2020",723,373429,193.6
,"Wisconsin","55","2021","2021",867,380164,228.1
,"Wisconsin","55","2022 (provisional)","2022",807,380164,212.3
,"Wisconsin","55","2023 (provisional and partial)","2023",217,380164,57.1
"Total","Wisconsin","55",,,3793,2259219,167.9
,"Wyoming","56","2018","2018",88,39158,224.7
,"Wyoming","56","2019","2019",73,39748,183.7
,"Wyoming","56","2020","2020",96,39547,242.7
,"Wyoming","56","2021","2021",115,39816,288.8
,"Wyoming","56","2022 (provisional)","2022",99,39816,248.6
,"Wyoming","56","2023 (provisional and partial)","2023",24,39816,60.3
"Total","Wyoming","56",,,495,237901,208.1
"Total",,,,,244373,132027366,185.1
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"Single-Year Ages: 35 years; 36 years; 37 years; 38 years; 39 years"
"Group By: Residence State; Year"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: May 21, 2023 1:26:04 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on May 21, 2023 1:26:04"
"AM"
"---"
Caveats:
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"2. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, from the Vintage"
"2021 postcensal series based on the April 2020 Census counts, released by the Census Bureau on June 30, 2022. The population"
"figures for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based"
"on April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
"population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on June 20, 2019."
"3. Deaths occurring through April 22, 2023 as of May 07, 2023."
