"Notes","Residence State","Residence State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Montana","30","2020","2020",14,66038,Unreliable
,"Montana","30","2021","2021",21,69277,30.3
,"Montana","30","2022 (provisional)","2022",19,69277,Unreliable
,"Nebraska","31","2018","2018",24,133482,18.0
,"Nebraska","31","2019","2019",24,133939,17.9
,"Nebraska","31","2020","2020",25,133640,18.7
,"Nebraska","31","2021","2021",24,139146,17.2
,"Nebraska","31","2022 (provisional)","2022",21,139146,15.1
,"Nevada","32","2018","2018",23,197022,11.7
,"Nevada","32","2019","2019",24,199016,12.1
,"Nevada","32","2020","2020",38,200809,18.9
,"Nevada","32","2021","2021",32,205955,15.5
,"Nevada","32","2022 (provisional)","2022",34,205955,16.5
,"New Hampshire","33","2018","2018",12,76114,Unreliable
,"New Hampshire","33","2019","2019",13,74711,Unreliable
,"New Jersey","34","2018","2018",63,558614,11.3
,"New Jersey","34","2019","2019",65,551709,11.8
,"New Jersey","34","2020","2020",48,548860,8.7
,"New Jersey","34","2021","2021",61,589013,10.4
,"New Jersey","34","2022 (provisional)","2022",64,589013,10.9
,"New Jersey","34","2023 (provisional and partial)","2023",34,589013,5.8
,"New Mexico","35","2018","2018",38,139941,27.2
,"New Mexico","35","2019","2019",23,139489,16.5
,"New Mexico","35","2020","2020",34,138955,24.5
,"New Mexico","35","2021","2021",40,142580,28.1
,"New Mexico","35","2022 (provisional)","2022",22,142580,15.4
,"New York","36","2018","2018",149,1117870,13.3
,"New York","36","2019","2019",134,1100705,12.2
,"New York","36","2020","2020",135,1090249,12.4
,"New York","36","2021","2021",121,1163823,10.4
,"New York","36","2022 (provisional)","2022",165,1163823,14.2
,"New York","36","2023 (provisional and partial)","2023",29,1163823,2.5
,"North Carolina","37","2018","2018",113,664208,17.0
,"North Carolina","37","2019","2019",86,665606,12.9
,"North Carolina","37","2020","2020",103,666756,15.4
,"North Carolina","37","2021","2021",118,676109,17.5
,"North Carolina","37","2022 (provisional)","2022",144,676109,21.3
,"North Carolina","37","2023 (provisional and partial)","2023",35,676109,5.2
,"North Dakota","38","2018","2018",10,47648,Unreliable
,"North Dakota","38","2019","2019",11,48464,Unreliable
,"North Dakota","38","2020","2020",15,49156,Unreliable
,"Ohio","39","2018","2018",117,737787,15.9
,"Ohio","39","2019","2019",143,731812,19.5
,"Ohio","39","2020","2020",140,727742,19.2
,"Ohio","39","2021","2021",138,751681,18.4
,"Ohio","39","2022 (provisional)","2022",159,751681,21.2
,"Ohio","39","2023 (provisional and partial)","2023",36,751681,4.8
,"Oklahoma","40","2018","2018",52,270110,19.3
,"Oklahoma","40","2019","2019",60,270141,22.2
,"Oklahoma","40","2020","2020",63,270884,23.3
,"Oklahoma","40","2021","2021",68,280131,24.3
,"Oklahoma","40","2022 (provisional)","2022",69,280131,24.6
,"Oklahoma","40","2023 (provisional and partial)","2023",20,280131,7.1
,"Oregon","41","2018","2018",41,249214,16.5
,"Oregon","41","2019","2019",29,249084,11.6
,"Oregon","41","2020","2020",36,249649,14.4
,"Oregon","41","2021","2021",25,255988,9.8
,"Oregon","41","2022 (provisional)","2022",37,255988,14.5
,"Oregon","41","2023 (provisional and partial)","2023",10,255988,Unreliable
,"Pennsylvania","42","2018","2018",122,755233,16.2
,"Pennsylvania","42","2019","2019",110,749587,14.7
,"Pennsylvania","42","2020","2020",105,745345,14.1
,"Pennsylvania","42","2021","2021",140,778322,18.0
,"Pennsylvania","42","2022 (provisional)","2022",128,778322,16.4
,"Pennsylvania","42","2023 (provisional and partial)","2023",31,778322,4.0
,"South Carolina","45","2018","2018",51,319554,16.0
,"South Carolina","45","2019","2019",60,323940,18.5
,"South Carolina","45","2020","2020",58,327318,17.7
,"South Carolina","45","2021","2021",67,332012,20.2
,"South Carolina","45","2022 (provisional)","2022",78,332012,23.5
,"South Carolina","45","2023 (provisional and partial)","2023",22,332012,6.6
,"South Dakota","46","2018","2018",14,60882,Unreliable
,"South Dakota","46","2020","2020",14,61285,Unreliable
,"South Dakota","46","2021","2021",14,63228,Unreliable
,"South Dakota","46","2022 (provisional)","2022",16,63228,Unreliable
,"Tennessee","47","2018","2018",74,430114,17.2
,"Tennessee","47","2019","2019",75,431302,17.4
,"Tennessee","47","2020","2020",76,431394,17.6
,"Tennessee","47","2021","2021",84,446160,18.8
,"Tennessee","47","2022 (provisional)","2022",89,446160,19.9
,"Tennessee","47","2023 (provisional and partial)","2023",22,446160,4.9
,"Texas","48","2018","2018",322,2091419,15.4
,"Texas","48","2019","2019",336,2103124,16.0
,"Texas","48","2020","2020",355,2119719,16.7
,"Texas","48","2021","2021",353,2182823,16.2
,"Texas","48","2022 (provisional)","2022",388,2182823,17.8
,"Texas","48","2023 (provisional and partial)","2023",104,2182823,4.8
,"Utah","49","2018","2018",43,266799,16.1
,"Utah","49","2019","2019",42,267985,15.7
,"Utah","49","2020","2020",49,269625,18.2
,"Utah","49","2021","2021",45,280864,16.0
,"Utah","49","2022 (provisional)","2022",46,280864,16.4
,"Utah","49","2023 (provisional and partial)","2023",13,280864,Unreliable
,"Vermont","50","2022 (provisional)","2022",12,34688,Unreliable
,"Virginia","51","2018","2018",86,528362,16.3
,"Virginia","51","2019","2019",61,525235,11.6
,"Virginia","51","2020","2020",85,527084,16.1
,"Virginia","51","2021","2021",82,544500,15.1
,"Virginia","51","2022 (provisional)","2022",83,544500,15.2
,"Virginia","51","2023 (provisional and partial)","2023",21,544500,3.9
,"Washington","53","2018","2018",64,462802,13.8
,"Washington","53","2019","2019",68,466994,14.6
,"Washington","53","2020","2020",75,470688,15.9
,"Washington","53","2021","2021",73,486637,15.0
,"Washington","53","2022 (provisional)","2022",69,486637,14.2
,"Washington","53","2023 (provisional and partial)","2023",29,486637,6.0
,"West Virginia","54","2018","2018",25,104388,23.9
,"West Virginia","54","2019","2019",17,103192,Unreliable
,"West Virginia","54","2020","2020",21,102462,20.5
,"West Virginia","54","2021","2021",23,105695,21.8
,"West Virginia","54","2022 (provisional)","2022",19,105695,Unreliable
,"Wisconsin","55","2018","2018",60,369348,16.2
,"Wisconsin","55","2019","2019",56,366791,15.3
,"Wisconsin","55","2020","2020",58,365405,15.9
,"Wisconsin","55","2021","2021",65,376551,17.3
,"Wisconsin","55","2022 (provisional)","2022",74,376551,19.7
,"Wyoming","56","2020","2020",13,39600,Unreliable
,"Wyoming","56","2022 (provisional)","2022",12,39984,Unreliable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"Single-Year Ages: 10 years; 11 years; 12 years; 13 years; 14 years"
"Group By: Residence State; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: May 21, 2023 1:24:46 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2021,"
"and from provisional data for years 2022-2023, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on May 21, 2023 1:24:46"
"AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"4. The population figures for years 2021 and later are single-race estimates of the July 1 resident population, from the Vintage"
"2021 postcensal series based on the April 2020 Census counts, released by the Census Bureau on June 30, 2022. The population"
"figures for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based"
"on April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
"population, from the Vintage 2018 postcensal series based on April 2010 Census, released by the Census Bureau on June 20, 2019."
"5. Deaths occurring through April 22, 2023 as of May 07, 2023."
