"Notes"	"Residence County"	"Residence County Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Buffalo County, NE"	"31019"	"2020 Week 13 ending March 28, 2020"	"2020/13"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 19 ending May 09, 2020"	"2020/19"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 20 ending May 16, 2020"	"2020/20"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 28 ending July 11, 2020"	"2020/28"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 32 ending August 08, 2020"	"2020/32"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 34 ending August 22, 2020"	"2020/34"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 37 ending September 12, 2020"	"2020/37"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 39 ending September 26, 2020"	"2020/39"	13	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 40 ending October 03, 2020"	"2020/40"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 41 ending October 10, 2020"	"2020/41"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 43 ending October 24, 2020"	"2020/43"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 45 ending November 07, 2020"	"2020/45"	14	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 46 ending November 14, 2020"	"2020/46"	14	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 47 ending November 21, 2020"	"2020/47"	18	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 48 ending November 28, 2020"	"2020/48"	19	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 49 ending December 05, 2020"	"2020/49"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2020 Week 53 ending January 02, 2021"	"2020/53"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 05 ending February 06, 2021"	"2021/05"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 06 ending February 13, 2021"	"2021/06"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 10 ending March 13, 2021"	"2021/10"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 12 ending March 27, 2021"	"2021/12"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 16 ending April 24, 2021"	"2021/16"	16	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 22 ending June 05, 2021"	"2021/22"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 23 ending June 12, 2021"	"2021/23"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 26 ending July 03, 2021"	"2021/26"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 34 ending August 28, 2021"	"2021/34"	14	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 39 ending October 02, 2021"	"2021/39"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 41 ending October 16, 2021"	"2021/41"	14	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 42 ending October 23, 2021"	"2021/42"	13	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 45 ending November 13, 2021"	"2021/45"	17	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 46 ending November 20, 2021"	"2021/46"	14	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 47 ending November 27, 2021"	"2021/47"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 50 ending December 18, 2021"	"2021/50"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 51 ending December 25, 2021"	"2021/51"	13	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2021 Week 52 ending January 01, 2022"	"2021/52"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 01 ending January 08, 2022 (provisional)"	"2022/01"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 02 ending January 15, 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 05 ending February 05, 2022 (provisional)"	"2022/05"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 07 ending February 19, 2022 (provisional)"	"2022/07"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 08 ending February 26, 2022 (provisional)"	"2022/08"	14	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 09 ending March 05, 2022 (provisional)"	"2022/09"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 14 ending April 09, 2022 (provisional)"	"2022/14"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 24 ending June 18, 2022 (provisional)"	"2022/24"	15	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 34 ending August 27, 2022 (provisional)"	"2022/34"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	11	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	13	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	13	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	16	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	14	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	12	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	15	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	13	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	10	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	13	Not Applicable	Not Applicable
	"Buffalo County, NE"	"31019"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	11	Not Applicable	Not Applicable
"Total"	"Buffalo County, NE"	"31019"			2319	Not Applicable	Not Applicable
"Total"	"Burt County, NE"	"31021"			532	Not Applicable	Not Applicable
	"Butler County, NE"	"31023"	"2019 Week 28 ending July 13, 2019"	"2019/28"	11	Not Applicable	Not Applicable
"Total"	"Butler County, NE"	"31023"			594	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2018 Week 52 ending December 29, 2018"	"2018/52"	10	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2020 Week 32 ending August 08, 2020"	"2020/32"	12	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2020 Week 40 ending October 03, 2020"	"2020/40"	10	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2020 Week 44 ending October 31, 2020"	"2020/44"	10	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2020 Week 50 ending December 12, 2020"	"2020/50"	11	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2020 Week 51 ending December 19, 2020"	"2020/51"	11	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2021 Week 12 ending March 27, 2021"	"2021/12"	10	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2021 Week 48 ending December 04, 2021"	"2021/48"	11	Not Applicable	Not Applicable
	"Cass County, NE"	"31025"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	13	Not Applicable	Not Applicable
"Total"	"Cass County, NE"	"31025"			1384	Not Applicable	Not Applicable
"Total"	"Cedar County, NE"	"31027"			566	Not Applicable	Not Applicable
"Total"	"Chase County, NE"	"31029"			313	Not Applicable	Not Applicable
"Total"	"Cherry County, NE"	"31031"			360	Not Applicable	Not Applicable
"Total"	"Cheyenne County, NE"	"31033"			634	Not Applicable	Not Applicable
"Total"	"Clay County, NE"	"31035"			420	Not Applicable	Not Applicable
"Total"	"Colfax County, NE"	"31037"			411	Not Applicable	Not Applicable
"Total"	"Cuming County, NE"	"31039"			604	Not Applicable	Not Applicable
"Total"	"Custer County, NE"	"31041"			701	Not Applicable	Not Applicable
	"Dakota County, NE"	"31043"	"2020 Week 19 ending May 09, 2020"	"2020/19"	11	Not Applicable	Not Applicable
	"Dakota County, NE"	"31043"	"2020 Week 21 ending May 23, 2020"	"2020/21"	10	Not Applicable	Not Applicable
	"Dakota County, NE"	"31043"	"2020 Week 22 ending May 30, 2020"	"2020/22"	10	Not Applicable	Not Applicable
	"Dakota County, NE"	"31043"	"2020 Week 47 ending November 21, 2020"	"2020/47"	11	Not Applicable	Not Applicable
	"Dakota County, NE"	"31043"	"2020 Week 49 ending December 05, 2020"	"2020/49"	11	Not Applicable	Not Applicable
	"Dakota County, NE"	"31043"	"2021 Week 02 ending January 16, 2021"	"2021/02"	10	Not Applicable	Not Applicable
"Total"	"Dakota County, NE"	"31043"			986	Not Applicable	Not Applicable
"Total"	"Dawes County, NE"	"31045"			539	Not Applicable	Not Applicable
	"Dawson County, NE"	"31047"	"2019 Week 38 ending September 21, 2019"	"2019/38"	13	Not Applicable	Not Applicable
	"Dawson County, NE"	"31047"	"2020 Week 12 ending March 21, 2020"	"2020/12"	11	Not Applicable	Not Applicable
	"Dawson County, NE"	"31047"	"2020 Week 38 ending September 19, 2020"	"2020/38"	10	Not Applicable	Not Applicable
	"Dawson County, NE"	"31047"	"2021 Week 43 ending October 30, 2021"	"2021/43"	11	Not Applicable	Not Applicable
	"Dawson County, NE"	"31047"	"2022 Week 04 ending January 29, 2022 (provisional)"	"2022/04"	11	Not Applicable	Not Applicable
	"Dawson County, NE"	"31047"	"2022 Week 06 ending February 12, 2022 (provisional)"	"2022/06"	11	Not Applicable	Not Applicable
"Total"	"Dawson County, NE"	"31047"			1265	Not Applicable	Not Applicable
"Total"	"Deuel County, NE"	"31049"			124	Not Applicable	Not Applicable
"Total"	"Dixon County, NE"	"31051"			342	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 01 ending January 06, 2018"	"2018/01"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 02 ending January 13, 2018"	"2018/02"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 03 ending January 20, 2018"	"2018/03"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 04 ending January 27, 2018"	"2018/04"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 05 ending February 03, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 06 ending February 10, 2018"	"2018/06"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 07 ending February 17, 2018"	"2018/07"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 11 ending March 17, 2018"	"2018/11"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 14 ending April 07, 2018"	"2018/14"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 15 ending April 14, 2018"	"2018/15"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 22 ending June 02, 2018"	"2018/22"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 23 ending June 09, 2018"	"2018/23"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 26 ending June 30, 2018"	"2018/26"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 27 ending July 07, 2018"	"2018/27"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 29 ending July 21, 2018"	"2018/29"	16	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 34 ending August 25, 2018"	"2018/34"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 37 ending September 15, 2018"	"2018/37"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 38 ending September 22, 2018"	"2018/38"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 40 ending October 06, 2018"	"2018/40"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 44 ending November 03, 2018"	"2018/44"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 45 ending November 10, 2018"	"2018/45"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2018 Week 49 ending December 08, 2018"	"2018/49"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 03 ending January 19, 2019"	"2019/03"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 04 ending January 26, 2019"	"2019/04"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 05 ending February 02, 2019"	"2019/05"	15	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 06 ending February 09, 2019"	"2019/06"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 10 ending March 09, 2019"	"2019/10"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 11 ending March 16, 2019"	"2019/11"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 18 ending May 04, 2019"	"2019/18"	14	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 23 ending June 08, 2019"	"2019/23"	15	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 28 ending July 13, 2019"	"2019/28"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 30 ending July 27, 2019"	"2019/30"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 33 ending August 17, 2019"	"2019/33"	10	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 36 ending September 07, 2019"	"2019/36"	17	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 38 ending September 21, 2019"	"2019/38"	13	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 40 ending October 05, 2019"	"2019/40"	13	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 41 ending October 12, 2019"	"2019/41"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 42 ending October 19, 2019"	"2019/42"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 45 ending November 09, 2019"	"2019/45"	12	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2019 Week 50 ending December 14, 2019"	"2019/50"	14	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2020 Week 02 ending January 11, 2020"	"2020/02"	13	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2020 Week 04 ending January 25, 2020"	"2020/04"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2020 Week 05 ending February 01, 2020"	"2020/05"	15	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2020 Week 07 ending February 15, 2020"	"2020/07"	11	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2020 Week 17 ending April 25, 2020"	"2020/17"	14	Not Applicable	Not Applicable
	"Dodge County, NE"	"31053"	"2020 Week 18 ending May 02, 2020"	"2020/18"	11	Not Applicable	Not Applicable
