"Notes","Residence State","Residence State Code","Month","Month Code",Deaths,Population,Crude Rate
,"California","06","Sep., 2021","2021/09",27246,Not Applicable,Not Applicable
,"California","06","Oct., 2021","2021/10",27106,Not Applicable,Not Applicable
,"California","06","Nov., 2021","2021/11",25694,Not Applicable,Not Applicable
,"California","06","Dec., 2021","2021/12",28611,Not Applicable,Not Applicable
,"California","06","Jan., 2022 (provisional)","2022/01",34715,Not Applicable,Not Applicable
,"California","06","Feb., 2022 (provisional)","2022/02",28407,Not Applicable,Not Applicable
,"California","06","Mar., 2022 (provisional)","2022/03",25363,Not Applicable,Not Applicable
,"California","06","Apr., 2022 (provisional)","2022/04",23089,Not Applicable,Not Applicable
,"California","06","May, 2022 (provisional)","2022/05",23994,Not Applicable,Not Applicable
,"California","06","Jun., 2022 (provisional)","2022/06",23760,Not Applicable,Not Applicable
,"California","06","Jul., 2022 (provisional)","2022/07",25163,Not Applicable,Not Applicable
,"California","06","Aug., 2022 (provisional)","2022/08",24945,Not Applicable,Not Applicable
,"California","06","Sep., 2022 (provisional)","2022/09",24200,Not Applicable,Not Applicable
,"California","06","Oct., 2022 (provisional)","2022/10",23866,Not Applicable,Not Applicable
,"California","06","Nov., 2022 (provisional)","2022/11",25701,Not Applicable,Not Applicable
,"California","06","Dec., 2022 (provisional)","2022/12",29764,Not Applicable,Not Applicable
,"California","06","Jan., 2023 (provisional)","2023/01",27829,Not Applicable,Not Applicable
,"California","06","Feb., 2023 (provisional)","2023/02",24328,Not Applicable,Not Applicable
,"California","06","Mar., 2023 (provisional)","2023/03",25868,Not Applicable,Not Applicable
,"California","06","Apr., 2023 (provisional)","2023/04",14948,Not Applicable,Not Applicable
"Total","California","06",,,1058997,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2020","2020/01",3666,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2020","2020/02",3468,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2020","2020/03",3748,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2020","2020/04",4546,Not Applicable,Not Applicable
,"Colorado","08","May, 2020","2020/05",3809,Not Applicable,Not Applicable
,"Colorado","08","Jun., 2020","2020/06",3531,Not Applicable,Not Applicable
,"Colorado","08","Jul., 2020","2020/07",3562,Not Applicable,Not Applicable
,"Colorado","08","Aug., 2020","2020/08",3614,Not Applicable,Not Applicable
,"Colorado","08","Sep., 2020","2020/09",3388,Not Applicable,Not Applicable
,"Colorado","08","Oct., 2020","2020/10",3746,Not Applicable,Not Applicable
,"Colorado","08","Nov., 2020","2020/11",4655,Not Applicable,Not Applicable
,"Colorado","08","Dec., 2020","2020/12",5185,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2021","2021/01",4372,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2021","2021/02",3466,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2021","2021/03",3839,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2021","2021/04",3511,Not Applicable,Not Applicable
,"Colorado","08","May, 2021","2021/05",3701,Not Applicable,Not Applicable
,"Colorado","08","Jun., 2021","2021/06",3542,Not Applicable,Not Applicable
,"Colorado","08","Jul., 2021","2021/07",3630,Not Applicable,Not Applicable
,"Colorado","08","Aug., 2021","2021/08",3846,Not Applicable,Not Applicable
,"Colorado","08","Sep., 2021","2021/09",4060,Not Applicable,Not Applicable
,"Colorado","08","Oct., 2021","2021/10",4488,Not Applicable,Not Applicable
,"Colorado","08","Nov., 2021","2021/11",4897,Not Applicable,Not Applicable
,"Colorado","08","Dec., 2021","2021/12",4929,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2022 (provisional)","2022/01",5131,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2022 (provisional)","2022/02",3865,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2022 (provisional)","2022/03",3850,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2022 (provisional)","2022/04",3606,Not Applicable,Not Applicable
,"Colorado","08","May, 2022 (provisional)","2022/05",3785,Not Applicable,Not Applicable
,"Colorado","08","Jun., 2022 (provisional)","2022/06",3658,Not Applicable,Not Applicable
,"Colorado","08","Jul., 2022 (provisional)","2022/07",3689,Not Applicable,Not Applicable
,"Colorado","08","Aug., 2022 (provisional)","2022/08",3539,Not Applicable,Not Applicable
,"Colorado","08","Sep., 2022 (provisional)","2022/09",3583,Not Applicable,Not Applicable
,"Colorado","08","Oct., 2022 (provisional)","2022/10",3731,Not Applicable,Not Applicable
,"Colorado","08","Nov., 2022 (provisional)","2022/11",3969,Not Applicable,Not Applicable
,"Colorado","08","Dec., 2022 (provisional)","2022/12",4363,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2023 (provisional)","2023/01",4025,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2023 (provisional)","2023/02",3530,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2023 (provisional)","2023/03",3802,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2023 (provisional)","2023/04",2531,Not Applicable,Not Applicable
"Total","Colorado","08",,,155856,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2020","2020/01",2833,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2020","2020/02",2655,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2020","2020/03",2979,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2020","2020/04",5301,Not Applicable,Not Applicable
,"Connecticut","09","May, 2020","2020/05",4005,Not Applicable,Not Applicable
,"Connecticut","09","Jun., 2020","2020/06",2617,Not Applicable,Not Applicable
,"Connecticut","09","Jul., 2020","2020/07",2547,Not Applicable,Not Applicable
,"Connecticut","09","Aug., 2020","2020/08",2515,Not Applicable,Not Applicable
,"Connecticut","09","Sep., 2020","2020/09",2573,Not Applicable,Not Applicable
,"Connecticut","09","Oct., 2020","2020/10",2827,Not Applicable,Not Applicable
,"Connecticut","09","Nov., 2020","2020/11",3136,Not Applicable,Not Applicable
,"Connecticut","09","Dec., 2020","2020/12",3865,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2021","2021/01",3761,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2021","2021/02",2807,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2021","2021/03",2841,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2021","2021/04",2576,Not Applicable,Not Applicable
,"Connecticut","09","May, 2021","2021/05",2670,Not Applicable,Not Applicable
,"Connecticut","09","Jun., 2021","2021/06",2495,Not Applicable,Not Applicable
,"Connecticut","09","Jul., 2021","2021/07",2600,Not Applicable,Not Applicable
,"Connecticut","09","Aug., 2021","2021/08",2752,Not Applicable,Not Applicable
,"Connecticut","09","Sep., 2021","2021/09",2731,Not Applicable,Not Applicable
,"Connecticut","09","Oct., 2021","2021/10",2850,Not Applicable,Not Applicable
,"Connecticut","09","Nov., 2021","2021/11",2931,Not Applicable,Not Applicable
,"Connecticut","09","Dec., 2021","2021/12",3319,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2022 (provisional)","2022/01",3974,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2022 (provisional)","2022/02",2950,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2022 (provisional)","2022/03",2746,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2022 (provisional)","2022/04",2670,Not Applicable,Not Applicable
,"Connecticut","09","May, 2022 (provisional)","2022/05",2811,Not Applicable,Not Applicable
,"Connecticut","09","Jun., 2022 (provisional)","2022/06",2562,Not Applicable,Not Applicable
,"Connecticut","09","Jul., 2022 (provisional)","2022/07",2695,Not Applicable,Not Applicable
,"Connecticut","09","Aug., 2022 (provisional)","2022/08",2572,Not Applicable,Not Applicable
,"Connecticut","09","Sep., 2022 (provisional)","2022/09",2530,Not Applicable,Not Applicable
,"Connecticut","09","Oct., 2022 (provisional)","2022/10",2845,Not Applicable,Not Applicable
,"Connecticut","09","Nov., 2022 (provisional)","2022/11",2881,Not Applicable,Not Applicable
,"Connecticut","09","Dec., 2022 (provisional)","2022/12",3299,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2023 (provisional)","2023/01",3072,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2023 (provisional)","2023/02",2681,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2023 (provisional)","2023/03",2707,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2023 (provisional)","2023/04",1688,Not Applicable,Not Applicable
"Total","Connecticut","09",,,116869,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2020","2020/01",870,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2020","2020/02",785,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2020","2020/03",899,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2020","2020/04",1042,Not Applicable,Not Applicable
,"Delaware","10","May, 2020","2020/05",1089,Not Applicable,Not Applicable
,"Delaware","10","Jun., 2020","2020/06",808,Not Applicable,Not Applicable
,"Delaware","10","Jul., 2020","2020/07",877,Not Applicable,Not Applicable
,"Delaware","10","Aug., 2020","2020/08",856,Not Applicable,Not Applicable
,"Delaware","10","Sep., 2020","2020/09",826,Not Applicable,Not Applicable
,"Delaware","10","Oct., 2020","2020/10",904,Not Applicable,Not Applicable
,"Delaware","10","Nov., 2020","2020/11",866,Not Applicable,Not Applicable
,"Delaware","10","Dec., 2020","2020/12",1250,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2021","2021/01",1229,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2021","2021/02",931,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2021","2021/03",913,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2021","2021/04",883,Not Applicable,Not Applicable
,"Delaware","10","May, 2021","2021/05",880,Not Applicable,Not Applicable
,"Delaware","10","Jun., 2021","2021/06",797,Not Applicable,Not Applicable
,"Delaware","10","Jul., 2021","2021/07",782,Not Applicable,Not Applicable
,"Delaware","10","Aug., 2021","2021/08",919,Not Applicable,Not Applicable
,"Delaware","10","Sep., 2021","2021/09",960,Not Applicable,Not Applicable
,"Delaware","10","Oct., 2021","2021/10",1015,Not Applicable,Not Applicable
,"Delaware","10","Nov., 2021","2021/11",918,Not Applicable,Not Applicable
,"Delaware","10","Dec., 2021","2021/12",1069,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2022 (provisional)","2022/01",1322,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2022 (provisional)","2022/02",992,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2022 (provisional)","2022/03",917,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2022 (provisional)","2022/04",885,Not Applicable,Not Applicable
,"Delaware","10","May, 2022 (provisional)","2022/05",886,Not Applicable,Not Applicable
,"Delaware","10","Jun., 2022 (provisional)","2022/06",825,Not Applicable,Not Applicable
,"Delaware","10","Jul., 2022 (provisional)","2022/07",915,Not Applicable,Not Applicable
,"Delaware","10","Aug., 2022 (provisional)","2022/08",833,Not Applicable,Not Applicable
,"Delaware","10","Sep., 2022 (provisional)","2022/09",845,Not Applicable,Not Applicable
,"Delaware","10","Oct., 2022 (provisional)","2022/10",951,Not Applicable,Not Applicable
,"Delaware","10","Nov., 2022 (provisional)","2022/11",920,Not Applicable,Not Applicable
,"Delaware","10","Dec., 2022 (provisional)","2022/12",1049,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2023 (provisional)","2023/01",991,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2023 (provisional)","2023/02",864,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2023 (provisional)","2023/03",941,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2023 (provisional)","2023/04",583,Not Applicable,Not Applicable
"Total","Delaware","10",,,37087,Not Applicable,Not Applicable
,"District of Columbia","11","Jan., 2020","2020/01",461,Not Applicable,Not Applicable
,"District of Columbia","11","Feb., 2020","2020/02",453,Not Applicable,Not Applicable
,"District of Columbia","11","Mar., 2020","2020/03",435,Not Applicable,Not Applicable
,"District of Columbia","11","Apr., 2020","2020/04",794,Not Applicable,Not Applicable
,"District of Columbia","11","May, 2020","2020/05",729,Not Applicable,Not Applicable
,"District of Columbia","11","Jun., 2020","2020/06",485,Not Applicable,Not Applicable
,"District of Columbia","11","Jul., 2020","2020/07",455,Not Applicable,Not Applicable
,"District of Columbia","11","Aug., 2020","2020/08",442,Not Applicable,Not Applicable
,"District of Columbia","11","Sep., 2020","2020/09",408,Not Applicable,Not Applicable
,"District of Columbia","11","Oct., 2020","2020/10",468,Not Applicable,Not Applicable
,"District of Columbia","11","Nov., 2020","2020/11",472,Not Applicable,Not Applicable
,"District of Columbia","11","Dec., 2020","2020/12",596,Not Applicable,Not Applicable
,"District of Columbia","11","Jan., 2021","2021/01",661,Not Applicable,Not Applicable
,"District of Columbia","11","Feb., 2021","2021/02",518,Not Applicable,Not Applicable
