"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"California"	"06"	"Mar., 2020"	"2020/03"	1921	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2020"	"2020/04"	1919	Not Applicable	Not Applicable
	"California"	"06"	"May, 2020"	"2020/05"	1861	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2020"	"2020/06"	1690	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2020"	"2020/07"	1861	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2020"	"2020/08"	1960	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2020"	"2020/09"	1770	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2020"	"2020/10"	1787	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2020"	"2020/11"	1935	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2020"	"2020/12"	2891	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2021"	"2021/01"	3172	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2021"	"2021/02"	1975	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2021"	"2021/03"	1791	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2021"	"2021/04"	1625	Not Applicable	Not Applicable
	"California"	"06"	"May, 2021"	"2021/05"	1588	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2021"	"2021/06"	1612	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2021"	"2021/07"	1630	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2021"	"2021/08"	1760	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2021"	"2021/09"	1702	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2021"	"2021/10"	1923	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2021"	"2021/11"	1761	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2021"	"2021/12"	2090	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2022 (provisional)"	"2022/01"	2711	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2022 (provisional)"	"2022/02"	2141	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2022 (provisional)"	"2022/03"	1810	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2022 (provisional)"	"2022/04"	1674	Not Applicable	Not Applicable
	"California"	"06"	"May, 2022 (provisional)"	"2022/05"	1738	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2022 (provisional)"	"2022/06"	1742	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2022 (provisional)"	"2022/07"	1850	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2022 (provisional)"	"2022/08"	1727	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2022 (provisional)"	"2022/09"	1807	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2022 (provisional)"	"2022/10"	1708	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2022 (provisional)"	"2022/11"	1998	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2022 (provisional)"	"2022/12"	2435	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2023 (provisional)"	"2023/01"	2198	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2023 (provisional)"	"2023/02"	1898	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2023 (provisional)"	"2023/03"	2061	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2023 (provisional)"	"2023/04"	1236	Not Applicable	Not Applicable
"Total"	"California"	"06"			76703	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020"	"2020/01"	224	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020"	"2020/02"	218	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020"	"2020/03"	216	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020"	"2020/04"	316	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020"	"2020/05"	227	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020"	"2020/06"	219	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2020"	"2020/07"	198	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2020"	"2020/08"	194	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2020"	"2020/09"	197	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2020"	"2020/10"	228	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2020"	"2020/11"	311	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2020"	"2020/12"	317	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2021"	"2021/01"	263	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2021"	"2021/02"	225	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2021"	"2021/03"	227	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2021"	"2021/04"	201	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2021"	"2021/05"	191	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2021"	"2021/06"	173	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2021"	"2021/07"	181	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2021"	"2021/08"	198	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2021"	"2021/09"	196	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2021"	"2021/10"	211	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2021"	"2021/11"	247	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2021"	"2021/12"	243	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2022 (provisional)"	"2022/01"	304	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2022 (provisional)"	"2022/02"	205	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2022 (provisional)"	"2022/03"	220	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2022 (provisional)"	"2022/04"	231	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2022 (provisional)"	"2022/05"	210	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2022 (provisional)"	"2022/06"	204	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2022 (provisional)"	"2022/07"	204	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2022 (provisional)"	"2022/08"	217	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2022 (provisional)"	"2022/09"	201	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2022 (provisional)"	"2022/10"	211	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2022 (provisional)"	"2022/11"	217	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2022 (provisional)"	"2022/12"	260	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2023 (provisional)"	"2023/01"	262	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2023 (provisional)"	"2023/02"	219	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2023 (provisional)"	"2023/03"	218	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2023 (provisional)"	"2023/04"	155	Not Applicable	Not Applicable
"Total"	"Colorado"	"08"			8959	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2020"	"2020/01"	252	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2020"	"2020/02"	260	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2020"	"2020/03"	285	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2020"	"2020/04"	573	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2020"	"2020/05"	377	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2020"	"2020/06"	207	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2020"	"2020/07"	220	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2020"	"2020/08"	214	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2020"	"2020/09"	222	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2020"	"2020/10"	249	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2020"	"2020/11"	279	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2020"	"2020/12"	386	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2021"	"2021/01"	357	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2021"	"2021/02"	207	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2021"	"2021/03"	239	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2021"	"2021/04"	224	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2021"	"2021/05"	193	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2021"	"2021/06"	221	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2021"	"2021/07"	186	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2021"	"2021/08"	236	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2021"	"2021/09"	231	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2021"	"2021/10"	255	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2021"	"2021/11"	231	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2021"	"2021/12"	303	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2022 (provisional)"	"2022/01"	350	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2022 (provisional)"	"2022/02"	262	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2022 (provisional)"	"2022/03"	222	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2022 (provisional)"	"2022/04"	227	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2022 (provisional)"	"2022/05"	283	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2022 (provisional)"	"2022/06"	224	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2022 (provisional)"	"2022/07"	246	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2022 (provisional)"	"2022/08"	238	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2022 (provisional)"	"2022/09"	197	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2022 (provisional)"	"2022/10"	248	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2022 (provisional)"	"2022/11"	274	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2022 (provisional)"	"2022/12"	296	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2023 (provisional)"	"2023/01"	300	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2023 (provisional)"	"2023/02"	251	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2023 (provisional)"	"2023/03"	255	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2023 (provisional)"	"2023/04"	163	Not Applicable	Not Applicable
"Total"	"Connecticut"	"09"			10443	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020"	"2020/01"	66	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020"	"2020/02"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020"	"2020/03"	50	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020"	"2020/04"	66	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020"	"2020/05"	71	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020"	"2020/06"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020"	"2020/07"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020"	"2020/08"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020"	"2020/09"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020"	"2020/10"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020"	"2020/11"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020"	"2020/12"	93	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2021"	"2021/01"	69	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2021"	"2021/02"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2021"	"2021/03"	53	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2021"	"2021/04"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2021"	"2021/05"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2021"	"2021/06"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2021"	"2021/07"	37	Not Applicable	Not Applicable
