"Notes","Residence State","Residence State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alaska","02","Jan., 2021","2021/01",18,Not Applicable,Not Applicable
,"Alaska","02","Feb., 2021","2021/02",13,Not Applicable,Not Applicable
,"Alaska","02","Mar., 2021","2021/03",10,Not Applicable,Not Applicable
,"Alaska","02","Apr., 2021","2021/04",12,Not Applicable,Not Applicable
,"Alaska","02","May, 2021","2021/05",11,Not Applicable,Not Applicable
,"Alaska","02","Jun., 2021","2021/06",11,Not Applicable,Not Applicable
,"Alaska","02","Jul., 2021","2021/07",12,Not Applicable,Not Applicable
,"Alaska","02","Aug., 2021","2021/08",11,Not Applicable,Not Applicable
,"Alaska","02","Sep., 2021","2021/09",16,Not Applicable,Not Applicable
,"Alaska","02","Oct., 2021","2021/10",22,Not Applicable,Not Applicable
,"Alaska","02","Nov., 2021","2021/11",17,Not Applicable,Not Applicable
,"Alaska","02","Jan., 2022 (provisional)","2022/01",13,Not Applicable,Not Applicable
,"Alaska","02","Feb., 2022 (provisional)","2022/02",10,Not Applicable,Not Applicable
,"Alaska","02","Jun., 2022 (provisional)","2022/06",15,Not Applicable,Not Applicable
,"Alaska","02","Jul., 2022 (provisional)","2022/07",16,Not Applicable,Not Applicable
,"Alaska","02","Aug., 2022 (provisional)","2022/08",10,Not Applicable,Not Applicable
,"Alaska","02","Sep., 2022 (provisional)","2022/09",15,Not Applicable,Not Applicable
,"Alaska","02","Oct., 2022 (provisional)","2022/10",15,Not Applicable,Not Applicable
,"Alaska","02","Nov., 2022 (provisional)","2022/11",19,Not Applicable,Not Applicable
,"Alaska","02","Jan., 2023 (provisional)","2023/01",10,Not Applicable,Not Applicable
,"Alaska","02","Feb., 2023 (provisional)","2023/02",20,Not Applicable,Not Applicable
,"Alaska","02","Mar., 2023 (provisional)","2023/03",14,Not Applicable,Not Applicable
"Total","Alaska","02",,,353,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2021","2021/01",452,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2021","2021/02",264,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2021","2021/03",290,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2021","2021/04",245,Not Applicable,Not Applicable
,"Arizona","04","May, 2021","2021/05",286,Not Applicable,Not Applicable
,"Arizona","04","Jun., 2021","2021/06",241,Not Applicable,Not Applicable
,"Arizona","04","Jul., 2021","2021/07",276,Not Applicable,Not Applicable
,"Arizona","04","Aug., 2021","2021/08",315,Not Applicable,Not Applicable
,"Arizona","04","Sep., 2021","2021/09",285,Not Applicable,Not Applicable
,"Arizona","04","Oct., 2021","2021/10",300,Not Applicable,Not Applicable
,"Arizona","04","Nov., 2021","2021/11",314,Not Applicable,Not Applicable
,"Arizona","04","Dec., 2021","2021/12",368,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2022 (provisional)","2022/01",384,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2022 (provisional)","2022/02",323,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2022 (provisional)","2022/03",294,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2022 (provisional)","2022/04",302,Not Applicable,Not Applicable
,"Arizona","04","May, 2022 (provisional)","2022/05",268,Not Applicable,Not Applicable
,"Arizona","04","Jun., 2022 (provisional)","2022/06",288,Not Applicable,Not Applicable
,"Arizona","04","Jul., 2022 (provisional)","2022/07",297,Not Applicable,Not Applicable
,"Arizona","04","Aug., 2022 (provisional)","2022/08",274,Not Applicable,Not Applicable
,"Arizona","04","Sep., 2022 (provisional)","2022/09",240,Not Applicable,Not Applicable
,"Arizona","04","Oct., 2022 (provisional)","2022/10",307,Not Applicable,Not Applicable
,"Arizona","04","Nov., 2022 (provisional)","2022/11",313,Not Applicable,Not Applicable
,"Arizona","04","Dec., 2022 (provisional)","2022/12",388,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2023 (provisional)","2023/01",353,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2023 (provisional)","2023/02",263,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2023 (provisional)","2023/03",330,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2023 (provisional)","2023/04",189,Not Applicable,Not Applicable
"Total","Arizona","04",,,8449,Not Applicable,Not Applicable
,"Arkansas","05","Jan., 2021","2021/01",172,Not Applicable,Not Applicable
,"Arkansas","05","Feb., 2021","2021/02",119,Not Applicable,Not Applicable
,"Arkansas","05","Mar., 2021","2021/03",128,Not Applicable,Not Applicable
,"Arkansas","05","Apr., 2021","2021/04",90,Not Applicable,Not Applicable
,"Arkansas","05","May, 2021","2021/05",124,Not Applicable,Not Applicable
,"Arkansas","05","Jun., 2021","2021/06",79,Not Applicable,Not Applicable
,"Arkansas","05","Jul., 2021","2021/07",130,Not Applicable,Not Applicable
,"Arkansas","05","Aug., 2021","2021/08",123,Not Applicable,Not Applicable
,"Arkansas","05","Sep., 2021","2021/09",132,Not Applicable,Not Applicable
,"Arkansas","05","Oct., 2021","2021/10",123,Not Applicable,Not Applicable
,"Arkansas","05","Nov., 2021","2021/11",135,Not Applicable,Not Applicable
,"Arkansas","05","Dec., 2021","2021/12",125,Not Applicable,Not Applicable
,"Arkansas","05","Jan., 2022 (provisional)","2022/01",148,Not Applicable,Not Applicable
,"Arkansas","05","Feb., 2022 (provisional)","2022/02",127,Not Applicable,Not Applicable
,"Arkansas","05","Mar., 2022 (provisional)","2022/03",116,Not Applicable,Not Applicable
,"Arkansas","05","Apr., 2022 (provisional)","2022/04",94,Not Applicable,Not Applicable
,"Arkansas","05","May, 2022 (provisional)","2022/05",129,Not Applicable,Not Applicable
,"Arkansas","05","Jun., 2022 (provisional)","2022/06",109,Not Applicable,Not Applicable
,"Arkansas","05","Jul., 2022 (provisional)","2022/07",116,Not Applicable,Not Applicable
,"Arkansas","05","Aug., 2022 (provisional)","2022/08",136,Not Applicable,Not Applicable
,"Arkansas","05","Sep., 2022 (provisional)","2022/09",135,Not Applicable,Not Applicable
,"Arkansas","05","Oct., 2022 (provisional)","2022/10",121,Not Applicable,Not Applicable
,"Arkansas","05","Nov., 2022 (provisional)","2022/11",118,Not Applicable,Not Applicable
,"Arkansas","05","Dec., 2022 (provisional)","2022/12",147,Not Applicable,Not Applicable
,"Arkansas","05","Jan., 2023 (provisional)","2023/01",151,Not Applicable,Not Applicable
,"Arkansas","05","Feb., 2023 (provisional)","2023/02",96,Not Applicable,Not Applicable
,"Arkansas","05","Mar., 2023 (provisional)","2023/03",118,Not Applicable,Not Applicable
,"Arkansas","05","Apr., 2023 (provisional)","2023/04",83,Not Applicable,Not Applicable
"Total","Arkansas","05",,,3424,Not Applicable,Not Applicable
,"California","06","Jan., 2021","2021/01",3172,Not Applicable,Not Applicable
,"California","06","Feb., 2021","2021/02",1975,Not Applicable,Not Applicable
,"California","06","Mar., 2021","2021/03",1791,Not Applicable,Not Applicable
,"California","06","Apr., 2021","2021/04",1625,Not Applicable,Not Applicable
,"California","06","May, 2021","2021/05",1588,Not Applicable,Not Applicable
,"California","06","Jun., 2021","2021/06",1612,Not Applicable,Not Applicable
,"California","06","Jul., 2021","2021/07",1630,Not Applicable,Not Applicable
,"California","06","Aug., 2021","2021/08",1760,Not Applicable,Not Applicable
,"California","06","Sep., 2021","2021/09",1702,Not Applicable,Not Applicable
,"California","06","Oct., 2021","2021/10",1923,Not Applicable,Not Applicable
,"California","06","Nov., 2021","2021/11",1761,Not Applicable,Not Applicable
,"California","06","Dec., 2021","2021/12",2090,Not Applicable,Not Applicable
,"California","06","Jan., 2022 (provisional)","2022/01",2711,Not Applicable,Not Applicable
,"California","06","Feb., 2022 (provisional)","2022/02",2141,Not Applicable,Not Applicable
,"California","06","Mar., 2022 (provisional)","2022/03",1810,Not Applicable,Not Applicable
,"California","06","Apr., 2022 (provisional)","2022/04",1674,Not Applicable,Not Applicable
,"California","06","May, 2022 (provisional)","2022/05",1738,Not Applicable,Not Applicable
,"California","06","Jun., 2022 (provisional)","2022/06",1742,Not Applicable,Not Applicable
,"California","06","Jul., 2022 (provisional)","2022/07",1850,Not Applicable,Not Applicable
,"California","06","Aug., 2022 (provisional)","2022/08",1727,Not Applicable,Not Applicable
,"California","06","Sep., 2022 (provisional)","2022/09",1807,Not Applicable,Not Applicable
,"California","06","Oct., 2022 (provisional)","2022/10",1708,Not Applicable,Not Applicable
,"California","06","Nov., 2022 (provisional)","2022/11",1998,Not Applicable,Not Applicable
,"California","06","Dec., 2022 (provisional)","2022/12",2435,Not Applicable,Not Applicable
,"California","06","Jan., 2023 (provisional)","2023/01",2198,Not Applicable,Not Applicable
,"California","06","Feb., 2023 (provisional)","2023/02",1898,Not Applicable,Not Applicable
,"California","06","Mar., 2023 (provisional)","2023/03",2061,Not Applicable,Not Applicable
,"California","06","Apr., 2023 (provisional)","2023/04",1236,Not Applicable,Not Applicable
"Total","California","06",,,53363,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2021","2021/01",263,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2021","2021/02",225,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2021","2021/03",227,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2021","2021/04",201,Not Applicable,Not Applicable
,"Colorado","08","May, 2021","2021/05",191,Not Applicable,Not Applicable
,"Colorado","08","Jun., 2021","2021/06",173,Not Applicable,Not Applicable
,"Colorado","08","Jul., 2021","2021/07",181,Not Applicable,Not Applicable
,"Colorado","08","Aug., 2021","2021/08",198,Not Applicable,Not Applicable
,"Colorado","08","Sep., 2021","2021/09",196,Not Applicable,Not Applicable
,"Colorado","08","Oct., 2021","2021/10",211,Not Applicable,Not Applicable
,"Colorado","08","Nov., 2021","2021/11",247,Not Applicable,Not Applicable
,"Colorado","08","Dec., 2021","2021/12",243,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2022 (provisional)","2022/01",304,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2022 (provisional)","2022/02",205,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2022 (provisional)","2022/03",220,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2022 (provisional)","2022/04",231,Not Applicable,Not Applicable
,"Colorado","08","May, 2022 (provisional)","2022/05",210,Not Applicable,Not Applicable
,"Colorado","08","Jun., 2022 (provisional)","2022/06",204,Not Applicable,Not Applicable
,"Colorado","08","Jul., 2022 (provisional)","2022/07",204,Not Applicable,Not Applicable
,"Colorado","08","Aug., 2022 (provisional)","2022/08",217,Not Applicable,Not Applicable
,"Colorado","08","Sep., 2022 (provisional)","2022/09",201,Not Applicable,Not Applicable
,"Colorado","08","Oct., 2022 (provisional)","2022/10",211,Not Applicable,Not Applicable
,"Colorado","08","Nov., 2022 (provisional)","2022/11",217,Not Applicable,Not Applicable
,"Colorado","08","Dec., 2022 (provisional)","2022/12",260,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2023 (provisional)","2023/01",262,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2023 (provisional)","2023/02",219,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2023 (provisional)","2023/03",218,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2023 (provisional)","2023/04",155,Not Applicable,Not Applicable
"Total","Colorado","08",,,6094,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2021","2021/01",357,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2021","2021/02",207,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2021","2021/03",239,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2021","2021/04",224,Not Applicable,Not Applicable
,"Connecticut","09","May, 2021","2021/05",193,Not Applicable,Not Applicable
,"Connecticut","09","Jun., 2021","2021/06",221,Not Applicable,Not Applicable
,"Connecticut","09","Jul., 2021","2021/07",186,Not Applicable,Not Applicable
,"Connecticut","09","Aug., 2021","2021/08",236,Not Applicable,Not Applicable
,"Connecticut","09","Sep., 2021","2021/09",231,Not Applicable,Not Applicable
,"Connecticut","09","Oct., 2021","2021/10",255,Not Applicable,Not Applicable
,"Connecticut","09","Nov., 2021","2021/11",231,Not Applicable,Not Applicable
,"Connecticut","09","Dec., 2021","2021/12",303,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2022 (provisional)","2022/01",350,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2022 (provisional)","2022/02",262,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2022 (provisional)","2022/03",222,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2022 (provisional)","2022/04",227,Not Applicable,Not Applicable
,"Connecticut","09","May, 2022 (provisional)","2022/05",283,Not Applicable,Not Applicable
,"Connecticut","09","Jun., 2022 (provisional)","2022/06",224,Not Applicable,Not Applicable
,"Connecticut","09","Jul., 2022 (provisional)","2022/07",246,Not Applicable,Not Applicable
,"Connecticut","09","Aug., 2022 (provisional)","2022/08",238,Not Applicable,Not Applicable
,"Connecticut","09","Sep., 2022 (provisional)","2022/09",197,Not Applicable,Not Applicable
,"Connecticut","09","Oct., 2022 (provisional)","2022/10",248,Not Applicable,Not Applicable
,"Connecticut","09","Nov., 2022 (provisional)","2022/11",274,Not Applicable,Not Applicable
,"Connecticut","09","Dec., 2022 (provisional)","2022/12",296,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2023 (provisional)","2023/01",300,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2023 (provisional)","2023/02",251,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2023 (provisional)","2023/03",255,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2023 (provisional)","2023/04",163,Not Applicable,Not Applicable
"Total","Connecticut","09",,,6919,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2021","2021/01",69,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2021","2021/02",48,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2021","2021/03",53,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2021","2021/04",44,Not Applicable,Not Applicable
,"Delaware","10","May, 2021","2021/05",43,Not Applicable,Not Applicable
,"Delaware","10","Jun., 2021","2021/06",38,Not Applicable,Not Applicable
,"Delaware","10","Jul., 2021","2021/07",37,Not Applicable,Not Applicable
,"Delaware","10","Aug., 2021","2021/08",54,Not Applicable,Not Applicable
,"Delaware","10","Sep., 2021","2021/09",37,Not Applicable,Not Applicable
,"Delaware","10","Oct., 2021","2021/10",48,Not Applicable,Not Applicable
,"Delaware","10","Nov., 2021","2021/11",52,Not Applicable,Not Applicable
,"Delaware","10","Dec., 2021","2021/12",53,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2022 (provisional)","2022/01",83,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2022 (provisional)","2022/02",51,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2022 (provisional)","2022/03",42,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2022 (provisional)","2022/04",46,Not Applicable,Not Applicable
,"Delaware","10","May, 2022 (provisional)","2022/05",35,Not Applicable,Not Applicable
,"Delaware","10","Jun., 2022 (provisional)","2022/06",44,Not Applicable,Not Applicable
,"Delaware","10","Jul., 2022 (provisional)","2022/07",45,Not Applicable,Not Applicable
,"Delaware","10","Aug., 2022 (provisional)","2022/08",39,Not Applicable,Not Applicable
,"Delaware","10","Sep., 2022 (provisional)","2022/09",38,Not Applicable,Not Applicable
,"Delaware","10","Oct., 2022 (provisional)","2022/10",58,Not Applicable,Not Applicable
,"Delaware","10","Nov., 2022 (provisional)","2022/11",50,Not Applicable,Not Applicable
,"Delaware","10","Dec., 2022 (provisional)","2022/12",51,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2023 (provisional)","2023/01",58,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2023 (provisional)","2023/02",49,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2023 (provisional)","2023/03",53,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2023 (provisional)","2023/04",30,Not Applicable,Not Applicable
"Total","Delaware","10",,,1348,Not Applicable,Not Applicable
,"District of Columbia","11","Jan., 2021","2021/01",42,Not Applicable,Not Applicable
,"District of Columbia","11","Feb., 2021","2021/02",24,Not Applicable,Not Applicable
,"District of Columbia","11","Mar., 2021","2021/03",33,Not Applicable,Not Applicable
,"District of Columbia","11","Apr., 2021","2021/04",16,Not Applicable,Not Applicable
,"District of Columbia","11","May, 2021","2021/05",33,Not Applicable,Not Applicable
,"District of Columbia","11","Jun., 2021","2021/06",24,Not Applicable,Not Applicable
,"District of Columbia","11","Jul., 2021","2021/07",26,Not Applicable,Not Applicable
,"District of Columbia","11","Aug., 2021","2021/08",20,Not Applicable,Not Applicable
,"District of Columbia","11","Sep., 2021","2021/09",30,Not Applicable,Not Applicable
,"District of Columbia","11","Oct., 2021","2021/10",26,Not Applicable,Not Applicable
,"District of Columbia","11","Nov., 2021","2021/11",32,Not Applicable,Not Applicable
,"District of Columbia","11","Dec., 2021","2021/12",27,Not Applicable,Not Applicable
,"District of Columbia","11","Jan., 2022 (provisional)","2022/01",45,Not Applicable,Not Applicable
,"District of Columbia","11","Feb., 2022 (provisional)","2022/02",29,Not Applicable,Not Applicable
,"District of Columbia","11","Mar., 2022 (provisional)","2022/03",28,Not Applicable,Not Applicable
,"District of Columbia","11","Apr., 2022 (provisional)","2022/04",18,Not Applicable,Not Applicable
,"District of Columbia","11","May, 2022 (provisional)","2022/05",27,Not Applicable,Not Applicable
,"District of Columbia","11","Jun., 2022 (provisional)","2022/06",32,Not Applicable,Not Applicable
,"District of Columbia","11","Jul., 2022 (provisional)","2022/07",17,Not Applicable,Not Applicable
,"District of Columbia","11","Aug., 2022 (provisional)","2022/08",28,Not Applicable,Not Applicable
,"District of Columbia","11","Sep., 2022 (provisional)","2022/09",28,Not Applicable,Not Applicable
,"District of Columbia","11","Oct., 2022 (provisional)","2022/10",29,Not Applicable,Not Applicable
,"District of Columbia","11","Nov., 2022 (provisional)","2022/11",26,Not Applicable,Not Applicable
,"District of Columbia","11","Dec., 2022 (provisional)","2022/12",39,Not Applicable,Not Applicable
,"District of Columbia","11","Jan., 2023 (provisional)","2023/01",37,Not Applicable,Not Applicable
,"District of Columbia","11","Feb., 2023 (provisional)","2023/02",19,Not Applicable,Not Applicable
,"District of Columbia","11","Mar., 2023 (provisional)","2023/03",24,Not Applicable,Not Applicable
,"District of Columbia","11","Apr., 2023 (provisional)","2023/04",22,Not Applicable,Not Applicable
"Total","District of Columbia","11",,,781,Not Applicable,Not Applicable
,"Florida","12","Jan., 2021","2021/01",1552,Not Applicable,Not Applicable
,"Florida","12","Feb., 2021","2021/02",1288,Not Applicable,Not Applicable
,"Florida","12","Mar., 2021","2021/03",1221,Not Applicable,Not Applicable
,"Florida","12","Apr., 2021","2021/04",1145,Not Applicable,Not Applicable
,"Florida","12","May, 2021","2021/05",1140,Not Applicable,Not Applicable
,"Florida","12","Jun., 2021","2021/06",1192,Not Applicable,Not Applicable
,"Florida","12","Jul., 2021","2021/07",1259,Not Applicable,Not Applicable
,"Florida","12","Aug., 2021","2021/08",1563,Not Applicable,Not Applicable
,"Florida","12","Sep., 2021","2021/09",1344,Not Applicable,Not Applicable
,"Florida","12","Oct., 2021","2021/10",1263,Not Applicable,Not Applicable
,"Florida","12","Nov., 2021","2021/11",1191,Not Applicable,Not Applicable
,"Florida","12","Dec., 2021","2021/12",1171,Not Applicable,Not Applicable
,"Florida","12","Jan., 2022 (provisional)","2022/01",1665,Not Applicable,Not Applicable
,"Florida","12","Feb., 2022 (provisional)","2022/02",1349,Not Applicable,Not Applicable
,"Florida","12","Mar., 2022 (provisional)","2022/03",1121,Not Applicable,Not Applicable
,"Florida","12","Apr., 2022 (provisional)","2022/04",1142,Not Applicable,Not Applicable
,"Florida","12","May, 2022 (provisional)","2022/05",1220,Not Applicable,Not Applicable
,"Florida","12","Jun., 2022 (provisional)","2022/06",1206,Not Applicable,Not Applicable
,"Florida","12","Jul., 2022 (provisional)","2022/07",1279,Not Applicable,Not Applicable
,"Florida","12","Aug., 2022 (provisional)","2022/08",1345,Not Applicable,Not Applicable
,"Florida","12","Sep., 2022 (provisional)","2022/09",1154,Not Applicable,Not Applicable
,"Florida","12","Oct., 2022 (provisional)","2022/10",1299,Not Applicable,Not Applicable
,"Florida","12","Nov., 2022 (provisional)","2022/11",1141,Not Applicable,Not Applicable
,"Florida","12","Dec., 2022 (provisional)","2022/12",1321,Not Applicable,Not Applicable
,"Florida","12","Jan., 2023 (provisional)","2023/01",1518,Not Applicable,Not Applicable
,"Florida","12","Feb., 2023 (provisional)","2023/02",1118,Not Applicable,Not Applicable
,"Florida","12","Mar., 2023 (provisional)","2023/03",1288,Not Applicable,Not Applicable
,"Florida","12","Apr., 2023 (provisional)","2023/04",822,Not Applicable,Not Applicable
"Total","Florida","12",,,35317,Not Applicable,Not Applicable
,"Georgia","13","Jan., 2021","2021/01",537,Not Applicable,Not Applicable
,"Georgia","13","Feb., 2021","2021/02",345,Not Applicable,Not Applicable
,"Georgia","13","Mar., 2021","2021/03",316,Not Applicable,Not Applicable
,"Georgia","13","Apr., 2021","2021/04",252,Not Applicable,Not Applicable
,"Georgia","13","May, 2021","2021/05",304,Not Applicable,Not Applicable
,"Georgia","13","Jun., 2021","2021/06",272,Not Applicable,Not Applicable
,"Georgia","13","Jul., 2021","2021/07",265,Not Applicable,Not Applicable
,"Georgia","13","Aug., 2021","2021/08",367,Not Applicable,Not Applicable
,"Georgia","13","Sep., 2021","2021/09",338,Not Applicable,Not Applicable
,"Georgia","13","Oct., 2021","2021/10",321,Not Applicable,Not Applicable
,"Georgia","13","Nov., 2021","2021/11",329,Not Applicable,Not Applicable
,"Georgia","13","Dec., 2021","2021/12",374,Not Applicable,Not Applicable
,"Georgia","13","Jan., 2022 (provisional)","2022/01",487,Not Applicable,Not Applicable
,"Georgia","13","Feb., 2022 (provisional)","2022/02",353,Not Applicable,Not Applicable
,"Georgia","13","Mar., 2022 (provisional)","2022/03",294,Not Applicable,Not Applicable
,"Georgia","13","Apr., 2022 (provisional)","2022/04",303,Not Applicable,Not Applicable
,"Georgia","13","May, 2022 (provisional)","2022/05",327,Not Applicable,Not Applicable
,"Georgia","13","Jun., 2022 (provisional)","2022/06",284,Not Applicable,Not Applicable
,"Georgia","13","Jul., 2022 (provisional)","2022/07",331,Not Applicable,Not Applicable
,"Georgia","13","Aug., 2022 (provisional)","2022/08",330,Not Applicable,Not Applicable
,"Georgia","13","Sep., 2022 (provisional)","2022/09",303,Not Applicable,Not Applicable
,"Georgia","13","Oct., 2022 (provisional)","2022/10",357,Not Applicable,Not Applicable
,"Georgia","13","Nov., 2022 (provisional)","2022/11",316,Not Applicable,Not Applicable
,"Georgia","13","Dec., 2022 (provisional)","2022/12",374,Not Applicable,Not Applicable
,"Georgia","13","Jan., 2023 (provisional)","2023/01",365,Not Applicable,Not Applicable
,"Georgia","13","Feb., 2023 (provisional)","2023/02",284,Not Applicable,Not Applicable
,"Georgia","13","Mar., 2023 (provisional)","2023/03",323,Not Applicable,Not Applicable
,"Georgia","13","Apr., 2023 (provisional)","2023/04",164,Not Applicable,Not Applicable
"Total","Georgia","13",,,9215,Not Applicable,Not Applicable
,"Hawaii","15","Jan., 2021","2021/01",84,Not Applicable,Not Applicable
,"Hawaii","15","Feb., 2021","2021/02",94,Not Applicable,Not Applicable
,"Hawaii","15","Mar., 2021","2021/03",105,Not Applicable,Not Applicable
,"Hawaii","15","Apr., 2021","2021/04",104,Not Applicable,Not Applicable
,"Hawaii","15","May, 2021","2021/05",100,Not Applicable,Not Applicable
,"Hawaii","15","Jun., 2021","2021/06",88,Not Applicable,Not Applicable
,"Hawaii","15","Jul., 2021","2021/07",109,Not Applicable,Not Applicable
,"Hawaii","15","Aug., 2021","2021/08",108,Not Applicable,Not Applicable
,"Hawaii","15","Sep., 2021","2021/09",114,Not Applicable,Not Applicable
,"Hawaii","15","Oct., 2021","2021/10",93,Not Applicable,Not Applicable
,"Hawaii","15","Nov., 2021","2021/11",88,Not Applicable,Not Applicable
,"Hawaii","15","Dec., 2021","2021/12",92,Not Applicable,Not Applicable
,"Hawaii","15","Jan., 2022 (provisional)","2022/01",150,Not Applicable,Not Applicable
,"Hawaii","15","Feb., 2022 (provisional)","2022/02",118,Not Applicable,Not Applicable
,"Hawaii","15","Mar., 2022 (provisional)","2022/03",103,Not Applicable,Not Applicable
,"Hawaii","15","Apr., 2022 (provisional)","2022/04",107,Not Applicable,Not Applicable
,"Hawaii","15","May, 2022 (provisional)","2022/05",123,Not Applicable,Not Applicable
,"Hawaii","15","Jun., 2022 (provisional)","2022/06",125,Not Applicable,Not Applicable
,"Hawaii","15","Jul., 2022 (provisional)","2022/07",111,Not Applicable,Not Applicable
,"Hawaii","15","Aug., 2022 (provisional)","2022/08",143,Not Applicable,Not Applicable
,"Hawaii","15","Sep., 2022 (provisional)","2022/09",99,Not Applicable,Not Applicable
,"Hawaii","15","Oct., 2022 (provisional)","2022/10",120,Not Applicable,Not Applicable
,"Hawaii","15","Nov., 2022 (provisional)","2022/11",109,Not Applicable,Not Applicable
,"Hawaii","15","Dec., 2022 (provisional)","2022/12",112,Not Applicable,Not Applicable
,"Hawaii","15","Jan., 2023 (provisional)","2023/01",110,Not Applicable,Not Applicable
