"Notes","Residence State","Residence State Code","Month","Month Code",Deaths,Population,Crude Rate
,"Alaska","02","Aug., 2021","2021/08",52,Not Applicable,Not Applicable
,"Alaska","02","Sep., 2021","2021/09",69,Not Applicable,Not Applicable
,"Alaska","02","Oct., 2021","2021/10",100,Not Applicable,Not Applicable
,"Alaska","02","Nov., 2021","2021/11",75,Not Applicable,Not Applicable
,"Alaska","02","Dec., 2021","2021/12",64,Not Applicable,Not Applicable
,"Alaska","02","Jan., 2022 (provisional)","2022/01",69,Not Applicable,Not Applicable
,"Alaska","02","Feb., 2022 (provisional)","2022/02",54,Not Applicable,Not Applicable
,"Alaska","02","Mar., 2022 (provisional)","2022/03",61,Not Applicable,Not Applicable
,"Alaska","02","Apr., 2022 (provisional)","2022/04",54,Not Applicable,Not Applicable
,"Alaska","02","May, 2022 (provisional)","2022/05",54,Not Applicable,Not Applicable
,"Alaska","02","Jun., 2022 (provisional)","2022/06",50,Not Applicable,Not Applicable
,"Alaska","02","Jul., 2022 (provisional)","2022/07",56,Not Applicable,Not Applicable
,"Alaska","02","Aug., 2022 (provisional)","2022/08",50,Not Applicable,Not Applicable
,"Alaska","02","Sep., 2022 (provisional)","2022/09",51,Not Applicable,Not Applicable
,"Alaska","02","Oct., 2022 (provisional)","2022/10",40,Not Applicable,Not Applicable
,"Alaska","02","Nov., 2022 (provisional)","2022/11",44,Not Applicable,Not Applicable
,"Alaska","02","Dec., 2022 (provisional)","2022/12",65,Not Applicable,Not Applicable
,"Alaska","02","Jan., 2023 (provisional)","2023/01",58,Not Applicable,Not Applicable
,"Alaska","02","Feb., 2023 (provisional)","2023/02",37,Not Applicable,Not Applicable
,"Alaska","02","Mar., 2023 (provisional)","2023/03",43,Not Applicable,Not Applicable
,"Alaska","02","Apr., 2023 (provisional)","2023/04",21,Not Applicable,Not Applicable
"Total","Alaska","02",,,1523,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2021","2021/01",940,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2021","2021/02",650,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2021","2021/03",556,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2021","2021/04",546,Not Applicable,Not Applicable
,"Arizona","04","May, 2021","2021/05",539,Not Applicable,Not Applicable
,"Arizona","04","Jun., 2021","2021/06",525,Not Applicable,Not Applicable
,"Arizona","04","Jul., 2021","2021/07",558,Not Applicable,Not Applicable
,"Arizona","04","Aug., 2021","2021/08",663,Not Applicable,Not Applicable
,"Arizona","04","Sep., 2021","2021/09",652,Not Applicable,Not Applicable
,"Arizona","04","Oct., 2021","2021/10",658,Not Applicable,Not Applicable
,"Arizona","04","Nov., 2021","2021/11",710,Not Applicable,Not Applicable
,"Arizona","04","Dec., 2021","2021/12",771,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2022 (provisional)","2022/01",816,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2022 (provisional)","2022/02",632,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2022 (provisional)","2022/03",575,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2022 (provisional)","2022/04",482,Not Applicable,Not Applicable
,"Arizona","04","May, 2022 (provisional)","2022/05",479,Not Applicable,Not Applicable
,"Arizona","04","Jun., 2022 (provisional)","2022/06",473,Not Applicable,Not Applicable
,"Arizona","04","Jul., 2022 (provisional)","2022/07",554,Not Applicable,Not Applicable
,"Arizona","04","Aug., 2022 (provisional)","2022/08",541,Not Applicable,Not Applicable
,"Arizona","04","Sep., 2022 (provisional)","2022/09",479,Not Applicable,Not Applicable
,"Arizona","04","Oct., 2022 (provisional)","2022/10",499,Not Applicable,Not Applicable
,"Arizona","04","Nov., 2022 (provisional)","2022/11",556,Not Applicable,Not Applicable
,"Arizona","04","Dec., 2022 (provisional)","2022/12",564,Not Applicable,Not Applicable
,"Arizona","04","Jan., 2023 (provisional)","2023/01",564,Not Applicable,Not Applicable
,"Arizona","04","Feb., 2023 (provisional)","2023/02",492,Not Applicable,Not Applicable
,"Arizona","04","Mar., 2023 (provisional)","2023/03",575,Not Applicable,Not Applicable
,"Arizona","04","Apr., 2023 (provisional)","2023/04",350,Not Applicable,Not Applicable
"Total","Arizona","04",,,16399,Not Applicable,Not Applicable
,"Arkansas","05","Jan., 2021","2021/01",456,Not Applicable,Not Applicable
,"Arkansas","05","Feb., 2021","2021/02",305,Not Applicable,Not Applicable
,"Arkansas","05","Mar., 2021","2021/03",306,Not Applicable,Not Applicable
,"Arkansas","05","Apr., 2021","2021/04",311,Not Applicable,Not Applicable
,"Arkansas","05","May, 2021","2021/05",295,Not Applicable,Not Applicable
,"Arkansas","05","Jun., 2021","2021/06",321,Not Applicable,Not Applicable
,"Arkansas","05","Jul., 2021","2021/07",340,Not Applicable,Not Applicable
,"Arkansas","05","Aug., 2021","2021/08",431,Not Applicable,Not Applicable
,"Arkansas","05","Sep., 2021","2021/09",360,Not Applicable,Not Applicable
,"Arkansas","05","Oct., 2021","2021/10",357,Not Applicable,Not Applicable
,"Arkansas","05","Nov., 2021","2021/11",284,Not Applicable,Not Applicable
,"Arkansas","05","Dec., 2021","2021/12",368,Not Applicable,Not Applicable
,"Arkansas","05","Jan., 2022 (provisional)","2022/01",426,Not Applicable,Not Applicable
,"Arkansas","05","Feb., 2022 (provisional)","2022/02",346,Not Applicable,Not Applicable
,"Arkansas","05","Mar., 2022 (provisional)","2022/03",341,Not Applicable,Not Applicable
,"Arkansas","05","Apr., 2022 (provisional)","2022/04",292,Not Applicable,Not Applicable
,"Arkansas","05","May, 2022 (provisional)","2022/05",319,Not Applicable,Not Applicable
,"Arkansas","05","Jun., 2022 (provisional)","2022/06",318,Not Applicable,Not Applicable
,"Arkansas","05","Jul., 2022 (provisional)","2022/07",295,Not Applicable,Not Applicable
,"Arkansas","05","Aug., 2022 (provisional)","2022/08",280,Not Applicable,Not Applicable
,"Arkansas","05","Sep., 2022 (provisional)","2022/09",293,Not Applicable,Not Applicable
,"Arkansas","05","Oct., 2022 (provisional)","2022/10",320,Not Applicable,Not Applicable
,"Arkansas","05","Nov., 2022 (provisional)","2022/11",321,Not Applicable,Not Applicable
,"Arkansas","05","Dec., 2022 (provisional)","2022/12",338,Not Applicable,Not Applicable
,"Arkansas","05","Jan., 2023 (provisional)","2023/01",308,Not Applicable,Not Applicable
,"Arkansas","05","Feb., 2023 (provisional)","2023/02",290,Not Applicable,Not Applicable
,"Arkansas","05","Mar., 2023 (provisional)","2023/03",295,Not Applicable,Not Applicable
,"Arkansas","05","Apr., 2023 (provisional)","2023/04",187,Not Applicable,Not Applicable
"Total","Arkansas","05",,,9103,Not Applicable,Not Applicable
,"California","06","Jan., 2021","2021/01",4522,Not Applicable,Not Applicable
,"California","06","Feb., 2021","2021/02",2865,Not Applicable,Not Applicable
,"California","06","Mar., 2021","2021/03",2305,Not Applicable,Not Applicable
,"California","06","Apr., 2021","2021/04",2047,Not Applicable,Not Applicable
,"California","06","May, 2021","2021/05",2120,Not Applicable,Not Applicable
,"California","06","Jun., 2021","2021/06",1941,Not Applicable,Not Applicable
,"California","06","Jul., 2021","2021/07",2109,Not Applicable,Not Applicable
,"California","06","Aug., 2021","2021/08",2413,Not Applicable,Not Applicable
,"California","06","Sep., 2021","2021/09",2459,Not Applicable,Not Applicable
,"California","06","Oct., 2021","2021/10",2347,Not Applicable,Not Applicable
,"California","06","Nov., 2021","2021/11",2283,Not Applicable,Not Applicable
,"California","06","Dec., 2021","2021/12",2543,Not Applicable,Not Applicable
,"California","06","Jan., 2022 (provisional)","2022/01",3032,Not Applicable,Not Applicable
,"California","06","Feb., 2022 (provisional)","2022/02",2507,Not Applicable,Not Applicable
,"California","06","Mar., 2022 (provisional)","2022/03",2259,Not Applicable,Not Applicable
,"California","06","Apr., 2022 (provisional)","2022/04",2084,Not Applicable,Not Applicable
,"California","06","May, 2022 (provisional)","2022/05",2076,Not Applicable,Not Applicable
,"California","06","Jun., 2022 (provisional)","2022/06",2020,Not Applicable,Not Applicable
,"California","06","Jul., 2022 (provisional)","2022/07",2078,Not Applicable,Not Applicable
,"California","06","Aug., 2022 (provisional)","2022/08",2132,Not Applicable,Not Applicable
,"California","06","Sep., 2022 (provisional)","2022/09",2204,Not Applicable,Not Applicable
,"California","06","Oct., 2022 (provisional)","2022/10",2074,Not Applicable,Not Applicable
,"California","06","Nov., 2022 (provisional)","2022/11",2239,Not Applicable,Not Applicable
,"California","06","Dec., 2022 (provisional)","2022/12",2468,Not Applicable,Not Applicable
,"California","06","Jan., 2023 (provisional)","2023/01",2380,Not Applicable,Not Applicable
,"California","06","Feb., 2023 (provisional)","2023/02",1996,Not Applicable,Not Applicable
,"California","06","Mar., 2023 (provisional)","2023/03",2211,Not Applicable,Not Applicable
,"California","06","Apr., 2023 (provisional)","2023/04",1214,Not Applicable,Not Applicable
"Total","California","06",,,64928,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2021","2021/01",343,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2021","2021/02",335,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2021","2021/03",334,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2021","2021/04",311,Not Applicable,Not Applicable
,"Colorado","08","May, 2021","2021/05",366,Not Applicable,Not Applicable
,"Colorado","08","Jun., 2021","2021/06",315,Not Applicable,Not Applicable
,"Colorado","08","Jul., 2021","2021/07",352,Not Applicable,Not Applicable
,"Colorado","08","Aug., 2021","2021/08",309,Not Applicable,Not Applicable
,"Colorado","08","Sep., 2021","2021/09",386,Not Applicable,Not Applicable
,"Colorado","08","Oct., 2021","2021/10",436,Not Applicable,Not Applicable
,"Colorado","08","Nov., 2021","2021/11",493,Not Applicable,Not Applicable
,"Colorado","08","Dec., 2021","2021/12",493,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2022 (provisional)","2022/01",476,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2022 (provisional)","2022/02",359,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2022 (provisional)","2022/03",341,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2022 (provisional)","2022/04",327,Not Applicable,Not Applicable
,"Colorado","08","May, 2022 (provisional)","2022/05",326,Not Applicable,Not Applicable
,"Colorado","08","Jun., 2022 (provisional)","2022/06",333,Not Applicable,Not Applicable
,"Colorado","08","Jul., 2022 (provisional)","2022/07",309,Not Applicable,Not Applicable
,"Colorado","08","Aug., 2022 (provisional)","2022/08",316,Not Applicable,Not Applicable
,"Colorado","08","Sep., 2022 (provisional)","2022/09",349,Not Applicable,Not Applicable
,"Colorado","08","Oct., 2022 (provisional)","2022/10",373,Not Applicable,Not Applicable
,"Colorado","08","Nov., 2022 (provisional)","2022/11",372,Not Applicable,Not Applicable
,"Colorado","08","Dec., 2022 (provisional)","2022/12",394,Not Applicable,Not Applicable
,"Colorado","08","Jan., 2023 (provisional)","2023/01",364,Not Applicable,Not Applicable
,"Colorado","08","Feb., 2023 (provisional)","2023/02",326,Not Applicable,Not Applicable
,"Colorado","08","Mar., 2023 (provisional)","2023/03",356,Not Applicable,Not Applicable
,"Colorado","08","Apr., 2023 (provisional)","2023/04",226,Not Applicable,Not Applicable
"Total","Colorado","08",,,10020,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2021","2021/01",299,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2021","2021/02",193,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2021","2021/03",229,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2021","2021/04",195,Not Applicable,Not Applicable
,"Connecticut","09","May, 2021","2021/05",250,Not Applicable,Not Applicable
,"Connecticut","09","Jun., 2021","2021/06",210,Not Applicable,Not Applicable
,"Connecticut","09","Jul., 2021","2021/07",206,Not Applicable,Not Applicable
,"Connecticut","09","Aug., 2021","2021/08",187,Not Applicable,Not Applicable
,"Connecticut","09","Sep., 2021","2021/09",214,Not Applicable,Not Applicable
,"Connecticut","09","Oct., 2021","2021/10",237,Not Applicable,Not Applicable
,"Connecticut","09","Nov., 2021","2021/11",234,Not Applicable,Not Applicable
,"Connecticut","09","Dec., 2021","2021/12",248,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2022 (provisional)","2022/01",317,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2022 (provisional)","2022/02",258,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2022 (provisional)","2022/03",235,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2022 (provisional)","2022/04",203,Not Applicable,Not Applicable
,"Connecticut","09","May, 2022 (provisional)","2022/05",230,Not Applicable,Not Applicable
,"Connecticut","09","Jun., 2022 (provisional)","2022/06",194,Not Applicable,Not Applicable
,"Connecticut","09","Jul., 2022 (provisional)","2022/07",209,Not Applicable,Not Applicable
,"Connecticut","09","Aug., 2022 (provisional)","2022/08",208,Not Applicable,Not Applicable
,"Connecticut","09","Sep., 2022 (provisional)","2022/09",210,Not Applicable,Not Applicable
,"Connecticut","09","Oct., 2022 (provisional)","2022/10",228,Not Applicable,Not Applicable
,"Connecticut","09","Nov., 2022 (provisional)","2022/11",228,Not Applicable,Not Applicable
,"Connecticut","09","Dec., 2022 (provisional)","2022/12",245,Not Applicable,Not Applicable
,"Connecticut","09","Jan., 2023 (provisional)","2023/01",227,Not Applicable,Not Applicable
,"Connecticut","09","Feb., 2023 (provisional)","2023/02",227,Not Applicable,Not Applicable
,"Connecticut","09","Mar., 2023 (provisional)","2023/03",215,Not Applicable,Not Applicable
,"Connecticut","09","Apr., 2023 (provisional)","2023/04",131,Not Applicable,Not Applicable
"Total","Connecticut","09",,,6267,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2021","2021/01",110,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2021","2021/02",73,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2021","2021/03",87,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2021","2021/04",95,Not Applicable,Not Applicable
,"Delaware","10","May, 2021","2021/05",85,Not Applicable,Not Applicable
,"Delaware","10","Jun., 2021","2021/06",83,Not Applicable,Not Applicable
,"Delaware","10","Jul., 2021","2021/07",68,Not Applicable,Not Applicable
,"Delaware","10","Aug., 2021","2021/08",93,Not Applicable,Not Applicable
,"Delaware","10","Sep., 2021","2021/09",87,Not Applicable,Not Applicable
,"Delaware","10","Oct., 2021","2021/10",95,Not Applicable,Not Applicable
,"Delaware","10","Nov., 2021","2021/11",79,Not Applicable,Not Applicable
,"Delaware","10","Dec., 2021","2021/12",103,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2022 (provisional)","2022/01",129,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2022 (provisional)","2022/02",98,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2022 (provisional)","2022/03",78,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2022 (provisional)","2022/04",89,Not Applicable,Not Applicable
,"Delaware","10","May, 2022 (provisional)","2022/05",98,Not Applicable,Not Applicable
,"Delaware","10","Jun., 2022 (provisional)","2022/06",94,Not Applicable,Not Applicable
,"Delaware","10","Jul., 2022 (provisional)","2022/07",81,Not Applicable,Not Applicable
,"Delaware","10","Aug., 2022 (provisional)","2022/08",94,Not Applicable,Not Applicable
,"Delaware","10","Sep., 2022 (provisional)","2022/09",62,Not Applicable,Not Applicable
,"Delaware","10","Oct., 2022 (provisional)","2022/10",105,Not Applicable,Not Applicable
,"Delaware","10","Nov., 2022 (provisional)","2022/11",79,Not Applicable,Not Applicable
,"Delaware","10","Dec., 2022 (provisional)","2022/12",79,Not Applicable,Not Applicable
,"Delaware","10","Jan., 2023 (provisional)","2023/01",99,Not Applicable,Not Applicable
,"Delaware","10","Feb., 2023 (provisional)","2023/02",76,Not Applicable,Not Applicable
,"Delaware","10","Mar., 2023 (provisional)","2023/03",79,Not Applicable,Not Applicable
,"Delaware","10","Apr., 2023 (provisional)","2023/04",54,Not Applicable,Not Applicable
"Total","Delaware","10",,,2452,Not Applicable,Not Applicable
,"District of Columbia","11","Jan., 2021","2021/01",74,Not Applicable,Not Applicable
,"District of Columbia","11","Feb., 2021","2021/02",69,Not Applicable,Not Applicable
,"District of Columbia","11","Mar., 2021","2021/03",60,Not Applicable,Not Applicable
,"District of Columbia","11","Apr., 2021","2021/04",51,Not Applicable,Not Applicable
,"District of Columbia","11","May, 2021","2021/05",58,Not Applicable,Not Applicable
,"District of Columbia","11","Jun., 2021","2021/06",39,Not Applicable,Not Applicable
,"District of Columbia","11","Jul., 2021","2021/07",50,Not Applicable,Not Applicable
,"District of Columbia","11","Aug., 2021","2021/08",51,Not Applicable,Not Applicable
,"District of Columbia","11","Sep., 2021","2021/09",51,Not Applicable,Not Applicable
,"District of Columbia","11","Oct., 2021","2021/10",53,Not Applicable,Not Applicable
,"District of Columbia","11","Nov., 2021","2021/11",54,Not Applicable,Not Applicable
,"District of Columbia","11","Dec., 2021","2021/12",54,Not Applicable,Not Applicable
,"District of Columbia","11","Jan., 2022 (provisional)","2022/01",65,Not Applicable,Not Applicable
,"District of Columbia","11","Feb., 2022 (provisional)","2022/02",49,Not Applicable,Not Applicable
,"District of Columbia","11","Mar., 2022 (provisional)","2022/03",33,Not Applicable,Not Applicable
,"District of Columbia","11","Apr., 2022 (provisional)","2022/04",37,Not Applicable,Not Applicable
,"District of Columbia","11","May, 2022 (provisional)","2022/05",40,Not Applicable,Not Applicable
,"District of Columbia","11","Jun., 2022 (provisional)","2022/06",47,Not Applicable,Not Applicable
,"District of Columbia","11","Jul., 2022 (provisional)","2022/07",52,Not Applicable,Not Applicable
,"District of Columbia","11","Aug., 2022 (provisional)","2022/08",52,Not Applicable,Not Applicable
,"District of Columbia","11","Sep., 2022 (provisional)","2022/09",50,Not Applicable,Not Applicable
,"District of Columbia","11","Oct., 2022 (provisional)","2022/10",48,Not Applicable,Not Applicable
,"District of Columbia","11","Nov., 2022 (provisional)","2022/11",70,Not Applicable,Not Applicable
,"District of Columbia","11","Dec., 2022 (provisional)","2022/12",49,Not Applicable,Not Applicable
,"District of Columbia","11","Jan., 2023 (provisional)","2023/01",62,Not Applicable,Not Applicable
,"District of Columbia","11","Feb., 2023 (provisional)","2023/02",43,Not Applicable,Not Applicable
,"District of Columbia","11","Mar., 2023 (provisional)","2023/03",41,Not Applicable,Not Applicable
,"District of Columbia","11","Apr., 2023 (provisional)","2023/04",23,Not Applicable,Not Applicable
"Total","District of Columbia","11",,,1425,Not Applicable,Not Applicable
,"Florida","12","Jan., 2021","2021/01",2099,Not Applicable,Not Applicable
,"Florida","12","Feb., 2021","2021/02",1797,Not Applicable,Not Applicable
,"Florida","12","Mar., 2021","2021/03",1658,Not Applicable,Not Applicable
,"Florida","12","Apr., 2021","2021/04",1738,Not Applicable,Not Applicable
,"Florida","12","May, 2021","2021/05",1707,Not Applicable,Not Applicable
,"Florida","12","Jun., 2021","2021/06",1655,Not Applicable,Not Applicable
,"Florida","12","Jul., 2021","2021/07",1846,Not Applicable,Not Applicable
,"Florida","12","Aug., 2021","2021/08",2919,Not Applicable,Not Applicable
,"Florida","12","Sep., 2021","2021/09",2636,Not Applicable,Not Applicable
,"Florida","12","Oct., 2021","2021/10",1968,Not Applicable,Not Applicable
,"Florida","12","Nov., 2021","2021/11",1685,Not Applicable,Not Applicable
,"Florida","12","Dec., 2021","2021/12",1802,Not Applicable,Not Applicable
,"Florida","12","Jan., 2022 (provisional)","2022/01",2149,Not Applicable,Not Applicable
,"Florida","12","Feb., 2022 (provisional)","2022/02",1853,Not Applicable,Not Applicable
,"Florida","12","Mar., 2022 (provisional)","2022/03",1717,Not Applicable,Not Applicable
,"Florida","12","Apr., 2022 (provisional)","2022/04",1535,Not Applicable,Not Applicable
,"Florida","12","May, 2022 (provisional)","2022/05",1683,Not Applicable,Not Applicable
,"Florida","12","Jun., 2022 (provisional)","2022/06",1726,Not Applicable,Not Applicable
,"Florida","12","Jul., 2022 (provisional)","2022/07",1660,Not Applicable,Not Applicable
,"Florida","12","Aug., 2022 (provisional)","2022/08",1773,Not Applicable,Not Applicable
,"Florida","12","Sep., 2022 (provisional)","2022/09",1595,Not Applicable,Not Applicable
,"Florida","12","Oct., 2022 (provisional)","2022/10",1669,Not Applicable,Not Applicable
,"Florida","12","Nov., 2022 (provisional)","2022/11",1686,Not Applicable,Not Applicable
,"Florida","12","Dec., 2022 (provisional)","2022/12",1801,Not Applicable,Not Applicable
,"Florida","12","Jan., 2023 (provisional)","2023/01",1855,Not Applicable,Not Applicable
,"Florida","12","Feb., 2023 (provisional)","2023/02",1595,Not Applicable,Not Applicable
,"Florida","12","Mar., 2023 (provisional)","2023/03",1751,Not Applicable,Not Applicable
,"Florida","12","Apr., 2023 (provisional)","2023/04",1085,Not Applicable,Not Applicable
"Total","Florida","12",,,50643,Not Applicable,Not Applicable
,"Georgia","13","Jan., 2021","2021/01",1333,Not Applicable,Not Applicable
,"Georgia","13","Feb., 2021","2021/02",947,Not Applicable,Not Applicable
,"Georgia","13","Mar., 2021","2021/03",891,Not Applicable,Not Applicable
,"Georgia","13","Apr., 2021","2021/04",787,Not Applicable,Not Applicable
,"Georgia","13","May, 2021","2021/05",725,Not Applicable,Not Applicable
,"Georgia","13","Jun., 2021","2021/06",827,Not Applicable,Not Applicable
,"Georgia","13","Jul., 2021","2021/07",862,Not Applicable,Not Applicable
,"Georgia","13","Aug., 2021","2021/08",1132,Not Applicable,Not Applicable
,"Georgia","13","Sep., 2021","2021/09",1293,Not Applicable,Not Applicable
,"Georgia","13","Oct., 2021","2021/10",980,Not Applicable,Not Applicable
,"Georgia","13","Nov., 2021","2021/11",850,Not Applicable,Not Applicable
,"Georgia","13","Dec., 2021","2021/12",947,Not Applicable,Not Applicable
,"Georgia","13","Jan., 2022 (provisional)","2022/01",1216,Not Applicable,Not Applicable
,"Georgia","13","Feb., 2022 (provisional)","2022/02",976,Not Applicable,Not Applicable
,"Georgia","13","Mar., 2022 (provisional)","2022/03",824,Not Applicable,Not Applicable
,"Georgia","13","Apr., 2022 (provisional)","2022/04",802,Not Applicable,Not Applicable
,"Georgia","13","May, 2022 (provisional)","2022/05",776,Not Applicable,Not Applicable
,"Georgia","13","Jun., 2022 (provisional)","2022/06",758,Not Applicable,Not Applicable
,"Georgia","13","Jul., 2022 (provisional)","2022/07",803,Not Applicable,Not Applicable
,"Georgia","13","Aug., 2022 (provisional)","2022/08",851,Not Applicable,Not Applicable
,"Georgia","13","Sep., 2022 (provisional)","2022/09",766,Not Applicable,Not Applicable
,"Georgia","13","Oct., 2022 (provisional)","2022/10",830,Not Applicable,Not Applicable
,"Georgia","13","Nov., 2022 (provisional)","2022/11",836,Not Applicable,Not Applicable
,"Georgia","13","Dec., 2022 (provisional)","2022/12",862,Not Applicable,Not Applicable
,"Georgia","13","Jan., 2023 (provisional)","2023/01",893,Not Applicable,Not Applicable
,"Georgia","13","Feb., 2023 (provisional)","2023/02",755,Not Applicable,Not Applicable
,"Georgia","13","Mar., 2023 (provisional)","2023/03",829,Not Applicable,Not Applicable
,"Georgia","13","Apr., 2023 (provisional)","2023/04",413,Not Applicable,Not Applicable
"Total","Georgia","13",,,24764,Not Applicable,Not Applicable
,"Hawaii","15","Jan., 2021","2021/01",92,Not Applicable,Not Applicable
,"Hawaii","15","Feb., 2021","2021/02",92,Not Applicable,Not Applicable
,"Hawaii","15","Mar., 2021","2021/03",95,Not Applicable,Not Applicable
,"Hawaii","15","Apr., 2021","2021/04",64,Not Applicable,Not Applicable
,"Hawaii","15","May, 2021","2021/05",118,Not Applicable,Not Applicable
,"Hawaii","15","Jun., 2021","2021/06",91,Not Applicable,Not Applicable
,"Hawaii","15","Jul., 2021","2021/07",87,Not Applicable,Not Applicable
,"Hawaii","15","Aug., 2021","2021/08",124,Not Applicable,Not Applicable
,"Hawaii","15","Sep., 2021","2021/09",123,Not Applicable,Not Applicable
,"Hawaii","15","Oct., 2021","2021/10",103,Not Applicable,Not Applicable
,"Hawaii","15","Nov., 2021","2021/11",101,Not Applicable,Not Applicable
,"Hawaii","15","Dec., 2021","2021/12",91,Not Applicable,Not Applicable
,"Hawaii","15","Jan., 2022 (provisional)","2022/01",118,Not Applicable,Not Applicable
,"Hawaii","15","Feb., 2022 (provisional)","2022/02",110,Not Applicable,Not Applicable
,"Hawaii","15","Mar., 2022 (provisional)","2022/03",84,Not Applicable,Not Applicable
,"Hawaii","15","Apr., 2022 (provisional)","2022/04",87,Not Applicable,Not Applicable
,"Hawaii","15","May, 2022 (provisional)","2022/05",89,Not Applicable,Not Applicable
,"Hawaii","15","Jun., 2022 (provisional)","2022/06",78,Not Applicable,Not Applicable
,"Hawaii","15","Jul., 2022 (provisional)","2022/07",86,Not Applicable,Not Applicable
